Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.164
Comp. Cola Columna,Cu 324.75,1.203
Barren,Cu 324.75,1.268
Cabeza puntual retorno,Cu 324.75,1.145
Celda # 11-A,Cu 324.75,3.503
Celda # 11-B,Cu 324.75,0.196
Celda # 11-C,Cu 324.75,1.004
Celda # 6-F2,Cu 324.75,0.872
Celda #5-9,Cu 324.75,0.123
Celda #(F1+F2),Cu 324.75,1.122
NE Tubo 1,Cu 324.75,0.128
NE Tubo 2,Cu 324.75,0.259
NE Tubo 4,Cu 324.75,0.257
NE Tubo 5,Cu 324.75,0.202
NE Tubo 6,Cu 324.75,0.23
NE Tubo 7,Cu 324.75,0.685
Puntual Noroeste,Cu 324.75,1.204
Barren Patios,Cu 324.75,1.541
Tubo 3,Cu 324.75,3.131
Especial 1,Cu 324.75,0.247
Especial 2,Cu 324.75,0.16
Especial 3,Cu 324.75,1.182
Especial 4,Cu 324.75,2.145
Especial 5,Cu 324.75,0.19
