"Analyst","EVE"
"Date Started","1/22/2025 1:29 PM  GMT: 1/22/2025 8:29 PM"
"Worksheet","LC003566-RCK_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"1/22/2025","2:01:54 PM","PATRON",0.8735,"","mg/L"
"1/22/2025","2:02:14 PM","BLANCO",0.0009,"","mg/L"
"1/22/2025","2:02:26 PM","REAGENT BLANK",0.0000,"","mg/L"
"1/22/2025","2:06:20 PM","LC003566--001",15.9445,"","mg/L"
"1/22/2025","2:06:42 PM","LC003566--002",0.0011,"","mg/L"
"1/22/2025","2:06:56 PM","LC003566--003",0.0108,"","mg/L"
"1/22/2025","2:07:10 PM","LC003566--004",1.2599,"","mg/L"
"1/22/2025","2:07:22 PM","LC003566--005",1.3143,"","mg/L"
"1/22/2025","2:07:36 PM","LC003566--006",0.4293,"","mg/L"
"1/22/2025","2:07:58 PM","PATRON",0.8790,"","mg/L"
"1/22/2025","2:08:16 PM","BLANCO",-0.0091,"","mg/L"
"1/22/2025","2:08:26 PM","REAGENT BLANK",0.0000,"","mg/L"
"1/22/2025","2:08:26 PM","LC001071-010","","","mg/L"

"Method: Au AU ALTO (Flame)"

