Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.306
Comp. Cola Columna,Ag 328.07,0.116
Barren,Ag 328.07,0.16
Cabeza puntual retorno,Ag 328.07,0.032
Columna #1,Ag 328.07,0.261
Columna #2,Ag 328.07,0.271
Columna #3,Ag 328.07,0.277
Columna #4,Ag 328.07,0.2
Columna #5,Ag 328.07,0.112
Celda # 11-A,Ag 328.07,0.027
Celda # 11-B,Ag 328.07,0.05
Celda # 11-C,Ag 328.07,0.609
Celda #5-9,Ag 328.07,0.038
Celda #(F1+F2),Ag 328.07,0.278
NE Tubo 1,Ag 328.07,0.021
NE Tubo 2,Ag 328.07,0.139
NE Tubo 4,Ag 328.07,0.238
NE Tubo 5,Ag 328.07,0.121
NE Tubo 6,Ag 328.07,0.052
NE Tubo 7,Ag 328.07,0.209
Puntual Noroeste,Ag 328.07,0.197
Barren Patios,Ag 328.07,0.148
Tubo 3,Ag 328.07,0.306
Especial 1,Ag 328.07,0.084
Especial 2,Ag 328.07,0.036
Especial 3,Ag 328.07,0.573
Especial 4,Ag 328.07,1.198
Especial 5,Ag 328.07,0.075
