Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.809
Cabeza puntual retorno,Cu 324.75,0.809
Celda #(F1+F2),Cu 324.75,0.878
Puntual Noroeste,Cu 324.75,0.98
Tubo 3,Cu 324.75,0.585
NE Tubo 2,Cu 324.75,0.15
NE Tubo 4,Cu 324.75,1.153
Especial 1,Cu 324.75,0.03
Especial 2,Cu 324.75,0.07
Especial 3,Cu 324.75,0.06
Especial 4,Cu 324.75,0.061
Especial 5,Cu 324.75,0.074
Columna #1,Cu 324.75,0.737
Columna #2,Cu 324.75,0.765
Columna #3,Cu 324.75,0.774
Columna #4,Cu 324.75,0.813
Columna #5,Cu 324.75,0.852
Comp. Cola Columna,Cu 324.75,1.067
Barren,Cu 324.75,0.766
Barren Patios,Cu 324.75,0.548
NE Tubo 1,Cu 324.75,0.048
NE Tubo 5,Cu 324.75,0.486
NE Tubo 6,Cu 324.75,0.138
NE Tubo 7,Cu 324.75,2.613
Celda # 11-A,Cu 324.75,0.126
Celda # 11-B,Cu 324.75,0.111
Celda # 11-C,Cu 324.75,0.13
Celda #5-9,Cu 324.75,0.042
