Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.491
Cabeza puntual retorno,Cu 324.75,0.513
Celda #(F1+F2),Cu 324.75,0.554
Puntual Noroeste,Cu 324.75,0.374
Tubo 3,Cu 324.75,0.756
NE Tubo 2,Cu 324.75,0.043
NE Tubo 4,Cu 324.75,0.115
Especial 1,Cu 324.75,0.034
Especial 2,Cu 324.75,0.028
Especial 3,Cu 324.75,0.096
Especial 4,Cu 324.75,0.093
Especial 5,Cu 324.75,0.043
Columna #1,Cu 324.75,0.523
Columna #2,Cu 324.75,0.535
Columna #3,Cu 324.75,0.546
Columna #4,Cu 324.75,0.573
Columna #5,Cu 324.75,0.579
Comp. Cola Columna,Cu 324.75,0.723
Barren,Cu 324.75,0.6
Barren Patios,Cu 324.75,0.559
NE Tubo 1,Cu 324.75,0.049
NE Tubo 5,Cu 324.75,0.05
NE Tubo 6,Cu 324.75,0.052
NE Tubo 7,Cu 324.75,0.203
Celda # 11-A,Cu 324.75,0.119
Celda # 11-B,Cu 324.75,0.218
Celda # 11-C,Cu 324.75,0.102
Celda #5-9,Cu 324.75,0.322
