Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.683
Comp. Cola Columna,Cu 324.75,0.901
Barren,Cu 324.75,0.745
Cabeza puntual retorno,Cu 324.75,0.522
Celda # 11-A,Cu 324.75,0.109
Celda # 11-B,Cu 324.75,0.094
Celda # 11-C,Cu 324.75,0.109
Celda # 6-F2,Cu 324.75,0.361
Celda #5-9,Cu 324.75,0.056
Celda #(F1+F2),Cu 324.75,0.591
NE Tubo 1,Cu 324.75,0.044
NE Tubo 2,Cu 324.75,0.502
NE Tubo 4,Cu 324.75,0.062
NE Tubo 5,Cu 324.75,0.045
NE Tubo 6,Cu 324.75,0.055
NE Tubo 7,Cu 324.75,0.11
Puntual Noroeste,Cu 324.75,0.196
Barren Patios,Cu 324.75,0.598
Tubo 3,Cu 324.75,0.39
Especial 1,Cu 324.75,0.095
Especial 2,Cu 324.75,0.072
Especial 3,Cu 324.75,0.183
Especial 4,Cu 324.75,0.144
Especial 5,Cu 324.75,0.138
