Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.159
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.02
Cabeza puntual retorno,Au 242.80,0.158
Columna #1,Au 242.80,0.111
Columna #2,Au 242.80,0.085
Columna #3,Au 242.80,0.065
Columna #4,Au 242.80,0.026
Columna #5,Au 242.80,0.013
Celda # 11-A,Au 242.80,0.124
Celda # 11-B,Au 242.80,0.011
Celda # 11-C,Au 242.80,0.14
Celda #5-9,Au 242.80,0.183
Celda #(F1+F2),Au 242.80,0.165
Especial 1,Au 242.80,0.057
Especial 2,Au 242.80,0.054
Especial 3,Au 242.80,0.021
Especial 4,Au 242.80,0.006
Especial 5,Au 242.80,0.094
NE Tubo 1,Au 242.80,0.051
NE Tubo 2,Au 242.80,0.017
NE Tubo 4,Au 242.80,0.293
NE Tubo 5,Au 242.80,0.455
NE Tubo 6,Au 242.80,0.384
NE Tubo 7,Au 242.80,0.363
Puntual Noroeste,Au 242.80,0.202
Barren Patios,Au 242.80,0.01
Tubo 3,Au 242.80,0.111
