Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.469
Cabeza puntual retorno,Cu 324.75,1.428
Celda #(F1+F2),Cu 324.75,1.459
Puntual Noroeste,Cu 324.75,1.661
Tubo 3,Cu 324.75,1.197
Comp. Cola Columna,Cu 324.75,1.043
Barren,Cu 324.75,1.463
Celda # 11-A,Cu 324.75,0.145
Celda # 11-B,Cu 324.75,0.455
Celda # 11-C,Cu 324.75,0.057
Celda #5-9,Cu 324.75,0.045
NE Tubo 1,Cu 324.75,1.485
NE Tubo 2,Cu 324.75,0.107
NE Tubo 4,Cu 324.75,0.089
NE Tubo 5,Cu 324.75,0.014
NE Tubo 6,Cu 324.75,0.010
NE Tubo 7,Cu 324.75,6.579
Barren Patios,Cu 324.75,1.061
Especial 1,Cu 324.75,0.039
Especial 2,Cu 324.75,0.153
Especial 3,Cu 324.75,0.081
Especial 4,Cu 324.75,0.074
Especial 5,Cu 324.75,0.070
