Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.629
Comp. Cola Columna,Cu 324.75,1.224
Barren,Cu 324.75,1.228
Cabeza puntual retorno,Cu 324.75,1.609
Columna #1,Cu 324.75,1.332
Columna #2,Cu 324.75,1.269
Columna #3,Cu 324.75,1.154
Columna #4,Cu 324.75,1.119
Columna #5,Cu 324.75,1.079
Celda # 11-A,Cu 324.75,0.436
Celda # 11-B,Cu 324.75,0.193
Celda # 11-C,Cu 324.75,0.011
Celda #5-9,Cu 324.75,3.903
Celda #(F1+F2),Cu 324.75,1.326
NE Tubo 1,Cu 324.75,0.075
NE Tubo 2,Cu 324.75,0.067
NE Tubo 4,Cu 324.75,0.06
NE Tubo 5,Cu 324.75,0.061
NE Tubo 6,Cu 324.75,0.3
NE Tubo 7,Cu 324.75,2.981
Puntual Noroeste,Cu 324.75,1.13
Barren Patios,Cu 324.75,1.281
Tubo 3,Cu 324.75,1.835
Especial 1,Cu 324.75,2.359
Especial 2,Cu 324.75,0.231
Especial 3,Cu 324.75,0.131
Especial 4,Cu 324.75,0.41
Especial 5,Cu 324.75,0.948
