Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,3.042
Comp. Cola Columna,Cu 324.75,2.694
Barren,Cu 324.75,2.386
Cabeza puntual retorno,Cu 324.75,3.032
Columna #1,Cu 324.75,2.863
Columna #2,Cu 324.75,2.900
Columna #3,Cu 324.75,2.977
Columna #4,Cu 324.75,3.028
Columna #5,Cu 324.75,3.011
Celda # 11-A,Cu 324.75,0.791
Celda # 11-B,Cu 324.75,0.061
Celda # 11-C,Cu 324.75,3.312
Celda #5-9,Cu 324.75,1.329
Celda #(F1+F2),Cu 324.75,3.398
NE Tubo 1,Cu 324.75,0.022
NE Tubo 2,Cu 324.75,0.070
NE Tubo 4,Cu 324.75,1.849
NE Tubo 5,Cu 324.75,13.93
NE Tubo 6,Cu 324.75,5.797
NE Tubo 7,Cu 324.75,7.489
Puntual Noroeste,Cu 324.75,3.475
Barren Patios,Cu 324.75,2.778
Tubo 3,Cu 324.75,2.648
Especial 1,Cu 324.75,0.084
Especial 2,Cu 324.75,0.008
Especial 3,Cu 324.75,0.899
Especial 4,Cu 324.75,2.476
Especial 5,Cu 324.75,0.065
