Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.638
Comp. Cola Columna,Cu 324.75,0.748
Barren,Cu 324.75,0.648
Cabeza puntual retorno,Cu 324.75,0.551
Celda # 11-A,Cu 324.75,1.085
Celda # 11-B,Cu 324.75,0.061
Celda # 11-C,Cu 324.75,0.09
Celda #5-9,Cu 324.75,0.809
Celda #(F1+F2),Cu 324.75,0.493
NE Tubo 1,Cu 324.75,0.017
NE Tubo 2,Cu 324.75,0.041
NE Tubo 4,Cu 324.75,2.422
NE Tubo 5,Cu 324.75,0.996
NE Tubo 6,Cu 324.75,0.025
NE Tubo 7,Cu 324.75,0.016
Puntual Noroeste,Cu 324.75,0.513
Tubo 3,Cu 324.75,0.335
Especial 1,Cu 324.75,0.482
Especial 2,Cu 324.75,0.693
Especial 3,Cu 324.75,0.034
Especial 4,Cu 324.75,0.03
Especial 5,Cu 324.75,0.508
