Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.436
Comp. Cola Columna,Ag 328.07,0.211
Barren,Ag 328.07,0.211
Cabeza puntual retorno,Ag 328.07,0.422
Columna #1,Ag 328.07,0.379
Columna #2,Ag 328.07,0.332
Columna #3,Ag 328.07,0.291
Columna #4,Ag 328.07,0.241
Columna #5,Ag 328.07,0.2
Celda # 11-A,Ag 328.07,0.02
Celda # 11-B,Ag 328.07,0.02
Celda # 11-C,Ag 328.07,0.023
Celda #5-9,Ag 328.07,0.03
Celda #(F1+F2),Ag 328.07,0.452
NE Tubo 1,Ag 328.07,0.618
NE Tubo 2,Ag 328.07,0.284
NE Tubo 4,Ag 328.07,0.482
NE Tubo 5,Ag 328.07,0.283
NE Tubo 6,Ag 328.07,0.175
NE Tubo 7,Ag 328.07,1.559
Puntual Noroeste,Ag 328.07,0.624
Barren Patios,Ag 328.07,0.225
Tubo 3,Ag 328.07,0.673
Especial 1,Ag 328.07,0.032
Especial 2,Ag 328.07,0.067
Especial 3,Ag 328.07,0.028
Especial 4,Ag 328.07,0.024
Especial 5,Ag 328.07,0.076
