"Analista","CFR"
"Fecha de inicio","01:05 p. m. 09/07/2022"
"Hoja de trabajo","Ec000042_3"
"Comentario",""
"Métodos","Au"

"Método: Au EFAA30 (Llama)"

"Au","PATRON",0.4990,"","mg/L",1.9,0.0080,-0.0002,0.0081,0.0080,0.0078
"Au","BLANCO",0.0033,"","mg/L",">100",0.0001,0.0000,0.0000,-0.0001,0.0002
"Au","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0003,0.0002,-0.0006,0.0001,-0.0004
"Au","EC000042-001",0.2354,"","mg/L",6.8,0.0165,0.0007,0.0177,0.0162,0.0155
"Au","EC000042-002",0.2493,"","mg/L",1.4,0.0175,0.0006,0.0177,0.0174,0.0173
"Au","EC000042-003",0.1320,"","mg/L",3.1,0.0091,0.0008,0.0088,0.0094,0.0090
"Au","EC000042-004",0.1512,"","mg/L",3.9,0.0104,0.0007,0.0107,0.0106,0.0100
"Au","EC000042-005",0.0954,"","mg/L",5.2,0.0065,0.0006,0.0062,0.0069,0.0064
"Au","EC000042-006",0.2169,"","mg/L",1.8,0.0151,0.0006,0.0154,0.0149,0.0150
"Au","EC000042-007",0.1081,"","mg/L",0.1,0.0074,0.0004,0.0074,0.0074,0.0074
"Au","EC000042-008",0.2212,"","mg/L",1.9,0.0154,0.0003,0.0158,0.0153,0.0153
"Au","EC000042-009",0.1215,"","mg/L",5.5,0.0084,0.0002,0.0089,0.0082,0.0080
"Au","EC000042-010",0.1445,"","mg/L",0.4,0.0100,0.0002,0.0100,0.0100,0.0099
"Au","PATRON",0.4979,"","mg/L",2.2,0.0080,0.0002,0.0078,0.0082,0.0079
"Au","BLANCO",0.0109,"","mg/L",98.7,0.0002,-0.0002,0.0001,0.0000,0.0004
"Au","BLANCO REACTIVO",0.0000,"","mg/L",74.0,-0.0002,-0.0002,-0.0002,-0.0003,0.0000
"Au","EC000042-011",0.1656,"","mg/L",4.2,0.0114,-0.0001,0.0112,0.0111,0.0120
"Au","EC000042-012",0.1896,"","mg/L",3.9,0.0132,0.0001,0.0137,0.0132,0.0126
"Au","EC000042-013",0.2462,"","mg/L",1.4,0.0172,0.0004,0.0172,0.0175,0.0170
"Au","EC000042-014",0.1202,"","mg/L",3.1,0.0082,0.0000,0.0083,0.0079,0.0084
"Au","EC000042-015",0.0031,"","mg/L",87.9,0.0002,0.0003,0.0004,0.0001,0.0001
"Au","EC000042-016",0.1031,"","mg/L",8.4,0.0071,0.0002,0.0077,0.0068,0.0067
"Au","EC000042-017",0.1048,"","mg/L",5.8,0.0072,0.0000,0.0074,0.0074,0.0067
"Au","EC000042-018",0.1603,"","mg/L",4.2,0.0111,0.0003,0.0115,0.0111,0.0106
"Au","EC000042-019",0.2099,"","mg/L",3.4,0.0146,0.0003,0.0151,0.0147,0.0141
"Au","EC000042-020",0.1494,"","mg/L",0.9,0.0103,0.0004,0.0104,0.0103,0.0102
"Au","PATRON",0.4802,"","mg/L",2.4,0.0077,0.0000,0.0075,0.0078,0.0077
"Au","BLANCO",-0.0070,"","mg/L",">100",-0.0001,0.0001,-0.0002,-0.0002,0.0000
"Au","BLANCO REACTIVO",0.0000,"","mg/L",42.4,-0.0003,-0.0001,-0.0004,-0.0002,-0.0004
"Au","EC000042-021",0.1533,"","mg/L",5.9,0.0106,0.0003,0.0111,0.0107,0.0099
"Au","EC000042-023",0.1683,"","mg/L",4.5,0.0116,0.0004,0.0122,0.0116,0.0112
"Au","EC000042-024",0.1554,"","mg/L",2.2,0.0107,0.0002,0.0109,0.0108,0.0104
"Au","EC000042-025",0.1837,"","mg/L",6.5,0.0127,0.0003,0.0132,0.0132,0.0118
"Au","EC000042-026",0.1794,"","mg/L",4.7,0.0124,0.0001,0.0131,0.0120,0.0122
"Au","EC000042-027",0.1638,"","mg/L",3.8,0.0113,0.0001,0.0118,0.0113,0.0109
"Au","EC000042-028",0.1733,"","mg/L",5.7,0.0120,0.0001,0.0126,0.0122,0.0113
"Au","EC000042-029",0.2902,"","mg/L",1.8,0.0206,0.0002,0.0209,0.0206,0.0202
