Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.701
Cabeza puntual retorno,Cu 324.75,0.704
Celda #(F1+F2),Cu 324.75,0.633
Puntual Noroeste,Cu 324.75,0.711
Tubo 3,Cu 324.75,1.321
Comp. Cola Columna,Cu 324.75,0.730
Barren,Cu 324.75,0.727
Celda # 11-A,Cu 324.75,0.147
Celda # 11-B,Cu 324.75,0.194
Celda # 11-C,Cu 324.75,1.887
Celda # 6-F2,Cu 324.75,0.116
Celda #5-9,Cu 324.75,5.963
NE Tubo 1,Cu 324.75,0.151
NE Tubo 2,Cu 324.75,0.155
NE Tubo 4,Cu 324.75,0.111
NE Tubo 5,Cu 324.75,0.118
NE Tubo 6,Cu 324.75,0.105
NE Tubo 7,Cu 324.75,0.416
Barren Patios,Cu 324.75,0.634
Especial 1,Cu 324.75,1.056
Especial 2,Cu 324.75,0.869
Especial 3,Cu 324.75,0.163
Especial 4,Cu 324.75,0.175
Especial 5,Cu 324.75,0.532
