Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.786
Comp. Cola Columna,Cu 324.75,1.748
Barren,Cu 324.75,1.734
Cabeza puntual retorno,Cu 324.75,1.749
Celda # 11-A,Cu 324.75,0.202
Celda # 11-B,Cu 324.75,0.017
Celda # 11-C,Cu 324.75,0.044
Celda #5-9,Cu 324.75,0.883
Celda #(F1+F2),Cu 324.75,2.131
NE Tubo 1,Cu 324.75,0.018
NE Tubo 2,Cu 324.75,0.242
NE Tubo 4,Cu 324.75,1.211
NE Tubo 5,Cu 324.75,1.968
NE Tubo 6,Cu 324.75,7.292
NE Tubo 7,Cu 324.75,0.856
Puntual Noroeste,Cu 324.75,2.01
Barren Patios,Cu 324.75,2.003
Tubo 3,Cu 324.75,1.406
Especial 1,Cu 324.75,0.041
Especial 2,Cu 324.75,0.048
Especial 3,Cu 324.75,0.27
Especial 4,Cu 324.75,1.405
Especial 5,Cu 324.75,0.075
Especial 6,Cu 324.75,0.023
Columna #1,Cu 324.75,1.446
Columna #2,Cu 324.75,1.425
Columna #3,Cu 324.75,1.454
Columna #4,Cu 324.75,1.475
Columna #5,Cu 324.75,1.463
