Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.105
Cabeza puntual retorno,Cu 324.75,1.026
Celda #(F1+F2),Cu 324.75,0.81
Puntual Noroeste,Cu 324.75,1.084
Tubo 3,Cu 324.75,0.076
NE Tubo 2,Cu 324.75,0.082
NE Tubo 4,Cu 324.75,1.035
Especial 1,Cu 324.75,0.644
Especial 2,Cu 324.75,7.447
Especial 3,Cu 324.75,0.148
Especial 4,Cu 324.75,0.122
Especial 5,Cu 324.75,8.149
Comp. Cola Columna,Cu 324.75,1.178
Barren,Cu 324.75,1.265
Barren Patios,Cu 324.75,1.146
NE Tubo 1,Cu 324.75,0.207
NE Tubo 5,Cu 324.75,1.407
NE Tubo 6,Cu 324.75,1.542
NE Tubo 7,Cu 324.75,3.222
Celda # 11-A,Cu 324.75,0.197
Celda # 11-B,Cu 324.75,0.117
Celda # 11-C,Cu 324.75,1.785
Celda # 6-F2,Cu 324.75,0.092
Celda #5-9,Cu 324.75,8.376
