"Analyst",""
"Date Started","3/29/2023 12:50 PM  GMT: 3/29/2023 7:50 PM"
"Worksheet","LC000015-RE_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"3/29/2023","1:04:14 PM","PATRON",0.9196,"","mg/L"
"3/29/2023","1:04:36 PM","BLANCO",0.0060,"","mg/L"
"3/29/2023","1:04:44 PM","REAGENT BLANK",0.0000,"","mg/L"
"3/29/2023","1:05:00 PM","LC000007-006",0.1515,"","mg/L"
"3/29/2023","1:05:14 PM","LC000007-007",0.1635,"","mg/L"
"3/29/2023","1:05:28 PM","LC000007-008",0.3712,"","mg/L"
"3/29/2023","1:05:42 PM","LC000007-009",0.3359,"","mg/L"
"3/29/2023","1:05:56 PM","LC000007-010",0.5410,"","mg/L"
"3/29/2023","1:06:10 PM","LC000007-011",0.2989,"","mg/L"
"3/29/2023","1:06:26 PM","PATRON",0.9174,"","mg/L"
"3/29/2023","1:06:42 PM","LC000007-012",0.0589,"","mg/L"
"3/29/2023","1:07:22 PM","PATRON",0.8908,"","mg/L"
"3/29/2023","1:07:42 PM","BLANCO",0.0200,"","mg/L"
"3/29/2023","1:07:50 PM","REAGENT BLANK",0.0000,"","mg/L"
"3/29/2023","1:07:50 PM","14","","","mg/L"
