Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.007
Cabeza puntual retorno,Cu 324.75,0.874
Celda #(F1+F2),Cu 324.75,0.992
Puntual Noroeste,Cu 324.75,1.209
Tubo 3,Cu 324.75,2.563
Comp. Cola Columna,Cu 324.75,1.072
Barren,Cu 324.75,1.311
Celda # 11-A,Cu 324.75,0.092
Celda # 11-B,Cu 324.75,0.070
Celda # 11-C,Cu 324.75,0.040
Celda # 6-F2,Cu 324.75,0.362
Celda #5-9,Cu 324.75,0.075
NE Tubo 1,Cu 324.75,3.055
NE Tubo 2,Cu 324.75,0.170
NE Tubo 4,Cu 324.75,0.015
NE Tubo 5,Cu 324.75,0.044
NE Tubo 6,Cu 324.75,0.033
NE Tubo 7,Cu 324.75,1.278
Barren Patios,Cu 324.75,1.048
Especial 1,Cu 324.75,0.093
Especial 2,Cu 324.75,0.152
Especial 3,Cu 324.75,0.172
Especial 4,Cu 324.75,0.134
Especial 5,Cu 324.75,0.079
