Analista,DESM,,,,,,,
Fecha de inicio,7/7/2022 10:09 AM  GMT: 7/7/2022 3:09 PM,,,,,,,
Hoja de trabajo,SA000018_6,,,,,,,
Comentario,,,,,,,,
Métodos,Ag,,,,,,,
,,,,,,,,
Método: Ag VHAA-Ag (Llama),,,,,,,,
,,,,,,,,
Ag,PATRON,1.0146,,mg/L,0.1121,0.1132,0.1116,0.1115
Ag,BLANCO,0.0024,,mg/L,0.0003,0.0008,-0.0004,0.0004
Ag,BLANCO REACTIVO,0,,mg/L,0.0004,0.0004,0,0.0008
Ag,SA000018-001,4.9214,,mg/L,0.0229,0.0231,0.0226,0.023
Ag,SA000018-002,2.9412,,mg/L,0.0134,0.0132,0.0134,0.0137
Ag,SA000018-003,1.4111,,mg/L,0.0064,0.0065,0.0061,0.0066
Ag,SA000018-004,1.3297,,mg/L,0.0062,0.0067,0.0067,0.0051
Ag,SA000018-005,2.0107,,mg/L,0.0091,0.0087,0.0093,0.0092
Ag,SA000018-006,1.876,,mg/L,0.0084,0.0091,0.0082,0.008
Ag,SA000018-007,1.6624,,mg/L,0.0076,0.0074,0.0078,0.0075
Ag,SA000018-008,0.0742,,mg/L,0.0003,0.0003,0,0.0008
Ag,SA000018-009,1.5052,,mg/L,0.0068,0.0065,0.0067,0.0071
Ag,SA000018-010,1.8168,,mg/L,0.0084,0.0079,0.0088,0.0084
Ag,PATRON,1.0121,,mg/L,0.1118,0.1117,0.1113,0.1124
Ag,BLANCO,0.0109,,mg/L,0.0012,0.0015,0.0018,0.0004
Ag,BLANCO REACTIVO,0,,mg/L,0.0006,0.0006,0.0006,0.0005
Ag,SA000018-011,1.4269,,mg/L,0.0064,0.0059,0.0063,0.007
Ag,SA000018-012,4.3036,,mg/L,0.0194,0.0194,0.0197,0.0193
Ag,SA000018-013,2.7786,,mg/L,0.013,0.0135,0.0132,0.0123
Ag,SA000018-014,9.1394,,mg/L,0.0412,0.0414,0.0411,0.0411
Ag,SA000018-015,6.3267,,mg/L,0.0292,0.03,0.029,0.0286
Ag,SA000018-016,6.8787,,mg/L,0.0314,0.0309,0.0309,0.0324
Ag,SA000018-017,1.5283,,mg/L,0.007,0.0062,0.0076,0.0071
Ag,SA000018-018,8.1564,,mg/L,0.0366,0.0364,0.0363,0.0371
Ag,SA000018-019,0.0548,,mg/L,0.0002,0.0006,0.0004,-0.0003
Ag,SA000018-020,0.249,,mg/L,0.0012,0.0011,0.0009,0.0015
Ag,PATRON,1.0016,,mg/L,0.1107,0.1108,0.1105,0.1108
Ag,BLANCO,0.0032,,mg/L,0.0004,0.0012,0,-0.0001
Ag,BLANCO REACTIVO,0,,mg/L,0.0009,0.0007,0.001,0.0011
Ag,SA000018-021,-0.0503,,mg/L,-0.0002,0.0005,-0.0013,0.0001
Ag,SA000018-022,1.3507,,mg/L,0.0062,0.0063,0.0063,0.0061
Ag,SA000018-023,1.4852,,mg/L,0.0068,0.0066,0.0066,0.0072
Ag,SA000018-024,22.7938,,mg/L,0.1034,0.1029,0.1035,0.1037
Ag,SA000018-025,0.9955,,mg/L,0.0046,0.0054,0.0047,0.0037
Ag,SA000018-026,1.6571,,mg/L,0.0077,0.0074,0.0075,0.0081
Ag,SA000018-027,1.6013,,mg/L,0.0074,0.0071,0.0069,0.0081
Ag,SA000018-028,1.2373,,mg/L,0.0056,0.0051,0.0058,0.0059
Ag,PATRON,0.9898,,mg/L,0.1025,0.1031,0.1023,0.1021
Ag,BLANCO,-0.0089,,mg/L,-0.0009,-0.0009,-0.0007,-0.0011
Ag,BLANCO REACTIVO,0,,mg/L,0,-0.0005,0.0006,-0.0001
