Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,1.520
Columna #2,Cu 324.75,1.294
Columna #3,Cu 324.75,1.225
Columna #4,Cu 324.75,1.047
Columna #5,Cu 324.75,0.856
Comp. Cabeza Columna,Cu 324.75,1.645
Comp. Cola Columna,Cu 324.75,0.832
Barren,Cu 324.75,0.787
Cabeza puntual retorno,Cu 324.75,1.624
Celda # 11-A,Cu 324.75,0.117
Celda # 11-B,Cu 324.75,3.332
Celda # 11-C,Cu 324.75,0.039
Celda #5-9,Cu 324.75,0.008
Celda #(F1+F2),Cu 324.75,1.873
NE Tubo 1,Cu 324.75,15.06
NE Tubo 2,Cu 324.75,0.271
NE Tubo 4,Cu 324.75,0.639
NE Tubo 5,Cu 324.75,0.142
NE Tubo 6,Cu 324.75,0.155
Especial 7,Cu 324.75,2.415
Puntual Noroeste,Cu 324.75,1.124
Tubo 3,Cu 324.75,1.850
Especial 1,Cu 324.75,0.063
Especial 2,Cu 324.75,0.019
Especial 3,Cu 324.75,0.070
Especial 4,Cu 324.75,0.103
Especial 5,Cu 324.75,0.027
