Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.467
Comp. Cola Columna,Cu 324.75,1.515
Barren,Cu 324.75,1.584
Cabeza puntual retorno,Cu 324.75,1.384
Celda # 11-A,Cu 324.75,0.155
Celda # 11-B,Cu 324.75,0.101
Celda # 11-C,Cu 324.75,1.793
Celda # 6-F2,Cu 324.75,0.107
Celda #5-9,Cu 324.75,0.168
Celda #(F1+F2),Cu 324.75,1.459
NE Tubo 1,Cu 324.75,0.078
NE Tubo 2,Cu 324.75,0.106
NE Tubo 4,Cu 324.75,1.613
NE Tubo 5,Cu 324.75,1.124
NE Tubo 6,Cu 324.75,0.158
NE Tubo 7,Cu 324.75,4.754
Puntual Noroeste,Cu 324.75,1.476
Tubo 3,Cu 324.75,0.603
Especial 1,Cu 324.75,0.123
Especial 2,Cu 324.75,0.092
Especial 3,Cu 324.75,0.185
Especial 4,Cu 324.75,0.247
Especial 5,Cu 324.75,0.122
Especial 6,Cu 324.75,0.115
