Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.933
Comp. Cola Columna,Cu 324.75,1.967
Barren,Cu 324.75,1.999
Cabeza puntual retorno,Cu 324.75,2.082
Celda # 11-A,Cu 324.75,5.267
Celda # 11-B,Cu 324.75,22.3
Celda # 11-C,Cu 324.75,13.43
Celda #5-9,Cu 324.75,0.04
Celda #(F1+F2),Cu 324.75,0.932
NE Tubo 1,Cu 324.75,11.34
NE Tubo 2,Cu 324.75,0.385
NE Tubo 4,Cu 324.75,0.804
NE Tubo 5,Cu 324.75,0.198
NE Tubo 6,Cu 324.75,0.257
NE Tubo 7,Cu 324.75,0.989
Puntual Noroeste,Cu 324.75,0.878
Tubo 3,Cu 324.75,1.324
Especial 1,Cu 324.75,0.026
Especial 2,Cu 324.75,0.022
Especial 3,Cu 324.75,0.055
Especial 4,Cu 324.75,0.071
Especial 5,Cu 324.75,1.749
Especial 6,Cu 324.75,2.132
