Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.071
Columna #2,Au 242.80,0.048
Columna #3,Au 242.80,0.043
Columna #4,Au 242.80,0.022
Columna #5,Au 242.80,0.013
Comp. Cabeza Columna,Au 242.80,0.104
Cabeza puntual retorno,Au 242.80,0.101
Celda # 11-A,Au 242.80,0.078
Celda # 11-B,Au 242.80,0.026
Celda # 11-C,Au 242.80,0.003
Celda #5-9,Au 242.80,0.052
Celda #(F1+F2),Au 242.80,0.101
NE Tubo 2,Au 242.80,0.055
NE Tubo 4,Au 242.80,0.057
NE Tubo 5,Au 242.80,0.014
NE Tubo 6,Au 242.80,0.018
NE Tubo 7,Au 242.80,0.08
Puntual Noroeste,Au 242.80,0.104
Tubo 3,Au 242.80,0.155
Especial 1,Au 242.80,0.122
Especial 2,Au 242.80,0.033
Especial 3,Au 242.80,0.005
Especial 4,Au 242.80,0.007
Especial 5,Au 242.80,0.028
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.011
NE Tubo 1,Au 242.80,0.001
Barren Patios,Au 242.80,0.016
