"Analyst",""
"Date Started","9/22/2024 9:24 PM  GMT: 9/23/2024 4:24 AM"
"Worksheet","EXP000065_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"9/22/2024","9:35:38 PM","BLANCO",0.0017,"","mg/L"
"9/22/2024","9:35:48 PM","REAGENT BLANK",0.0000,"","mg/L"
"9/22/2024","9:36:08 PM","PATRON",0.9242,"","mg/L"
"9/22/2024","9:36:32 PM","EXP000065-001",0.5727,"","mg/L"
"9/22/2024","9:36:48 PM","EXP000065-002",0.8996,"","mg/L"
"9/22/2024","9:37:00 PM","EXP000065-003",0.0945,"","mg/L"
"9/22/2024","9:37:12 PM","EXP000065-004",0.0613,"","mg/L"
"9/22/2024","9:37:24 PM","EXP000065-005",0.0727,"","mg/L"
"9/22/2024","9:37:36 PM","EXP000065-006",0.1423,"","mg/L"
"9/22/2024","9:37:50 PM","PATRON",0.9118,"","mg/L"
"9/22/2024","9:38:06 PM","EXP000065-007",0.1600,"","mg/L"
"9/22/2024","9:38:18 PM","EXP000065-008",0.2539,"","mg/L"
"9/22/2024","9:38:30 PM","EXP000065-009",0.1413,"","mg/L"
"9/22/2024","9:38:40 PM","EXP000065-010",0.1404,"","mg/L"
"9/22/2024","9:39:04 PM","EXP000065-012",-0.0011,"","mg/L"
"9/22/2024","9:39:18 PM","PATRON",0.8802,"","mg/L"
"9/22/2024","9:39:48 PM","EXP000065-014",0.0891,"","mg/L"
"9/22/2024","9:40:00 PM","EXP000065-015",0.9811,"","mg/L"
"9/22/2024","9:40:14 PM","EXP000065-016",0.1295,"","mg/L"
"9/22/2024","9:40:26 PM","EXP000065-017",-0.0028,"","mg/L"
"9/22/2024","9:40:40 PM","EXP000065-018",0.1315,"","mg/L"
"9/22/2024","9:40:56 PM","PATRON",0.8917,"","mg/L"
"9/22/2024","9:41:10 PM","EXP000065-019",0.6149,"","mg/L"
"9/22/2024","9:41:20 PM","EXP000065-020",0.3063,"","mg/L"
"9/22/2024","9:41:32 PM","EXP000065-021",0.4955,"","mg/L"
"9/22/2024","9:41:44 PM","EXP000065-022",0.1071,"","mg/L"
"9/22/2024","9:41:56 PM","EXP000065-023",0.1384,"","mg/L"
"9/22/2024","9:42:08 PM","EXP000065-024",0.1054,"","mg/L"
"9/22/2024","9:42:22 PM","PATRON",0.9046,"","mg/L"
"9/22/2024","9:47:50 PM","PATRON",0.9289,"","mg/L"
"9/22/2024","9:48:44 PM","EXP000065-013",0.9869,"","mg/L"
"9/22/2024","9:49:06 PM","EXP000065-011",0.4529,"","mg/L"
"9/22/2024","9:49:06 PM","BLANCO","","","mg/L"

"Method: Au AU ALTO (Flame)"

