"Analista","JGS"
"Fecha de inicio","01:40 a. m. 10/02/2023"
"Hoja de trabajo","Sa000320_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0066,"","mg/L",0.3,0.1000,0.1000,0.0998,0.1003
"Ag","BLANCO",0.0003,"","mg/L",">100",0.0000,0.0001,-0.0002,0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0001,0.0002,0.0002,-0.0001
"Ag","SA000320-001",3.1344,"","mg/L",3.6,0.0125,0.0128,0.0127,0.0120
"Ag","SA000320-002",2.9363,"","mg/L",4.4,0.0117,0.0118,0.0122,0.0112
"Ag","SA000320-003",0.0480,"","mg/L",44.6,0.0002,0.0003,0.0001,0.0002
"Ag","SA000320-004",1.8614,"","mg/L",3.9,0.0074,0.0072,0.0073,0.0078
"Ag","SA000320-005",2.2559,"","mg/L",6.1,0.0090,0.0095,0.0084,0.0091
"Ag","PATRON",1.0047,"","mg/L",1.4,0.0999,0.0988,0.1014,0.0993
"Ag","SA000320-006",3.3427,"","mg/L",3.4,0.0133,0.0137,0.0135,0.0128
"Ag","SA000320-007",2.3507,"","mg/L",1.9,0.0094,0.0094,0.0092,0.0095
"Ag","SA000320-008",15.6468,"","mg/L",0.6,0.0624,0.0628,0.0621,0.0623
"Ag","SA000320-009",3.1693,"","mg/L",2.4,0.0126,0.0123,0.0130,0.0126
"Ag","SA000320-010",9.1029,"","mg/L",1.7,0.0364,0.0358,0.0370,0.0362
"Ag","PATRON",1.0043,"","mg/L",0.3,0.0998,0.0997,0.1002,0.0996
"Ag","BLANCO",0.0003,"","mg/L",">100",0.0000,0.0007,-0.0003,-0.0004
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0001,-0.0001,0.0001,-0.0003
"Ag","SA000320-011",2.5741,"","mg/L",1.6,0.0103,0.0102,0.0105,0.0101
"Ag","SA000320-012",2.4031,"","mg/L",0.9,0.0096,0.0096,0.0095,0.0097
"Ag","SA000320-013",2.3594,"","mg/L",0.4,0.0094,0.0094,0.0095,0.0094
"Ag","SA000320-014",4.1783,"","mg/L",0.8,0.0167,0.0166,0.0166,0.0168
"Ag","SA000320-015",8.1515,"","mg/L",1.4,0.0325,0.0331,0.0322,0.0323
"Ag","PATRON",1.0136,"","mg/L",0.7,0.1007,0.1004,0.1015,0.1003
"Ag","SA000320-016",5.3960,"","mg/L",1.5,0.0215,0.0219,0.0214,0.0213
"Ag","SA000320-017",5.3144,"","mg/L",1.6,0.0212,0.0216,0.0210,0.0210
"Ag","SA000320-018",2.3168,"","mg/L",1.6,0.0092,0.0091,0.0092,0.0094
"Ag","SA000320-019",1.8700,"","mg/L",6.3,0.0075,0.0071,0.0073,0.0080
"Ag","SA000320-020",2.0194,"","mg/L",6.3,0.0081,0.0075,0.0085,0.0082
"Ag","PATRON",1.0037,"","mg/L",0.0,0.1303,0.1302,0.1304,0.1303
"Ag","BLANCO",0.0046,"","mg/L",72.7,0.0006,0.0011,0.0003,0.0004
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",48.9,-0.0003,-0.0002,-0.0003,-0.0005
"Ag","SA000320-021",3.5832,"","mg/L",2.7,0.0143,0.0147,0.0143,0.0139
"Ag","SA000320-022",4.1390,"","mg/L",3.5,0.0165,0.0159,0.0167,0.0170
"Ag","SA000320-023",3.2801,"","mg/L",0.4,0.0131,0.0131,0.0131,0.0132
"Ag","SA000320-024",3.1200,"","mg/L",1.1,0.0124,0.0126,0.0123,0.0125
"Ag","SA000320-025",1.5927,"","mg/L",8.8,0.0083,0.0075,0.0090,0.0084
"Ag","PATRON",0.9879,"","mg/L",0.8,0.1283,0.1295,0.1276,0.1278
"Ag","SA000320-026",1.9176,"","mg/L",7.3,0.0100,0.0098,0.0108,0.0094
"Ag","SA000320-027",1.9870,"","mg/L",3.1,0.0103,0.0106,0.0100,0.0104
"Ag","SA000320-028",2.1792,"","mg/L",5.3,0.0113,0.0116,0.0107,0.0118
"Ag","SA000320-029",-0.4022,"","mg/L",11.9,-0.0021,-0.0022,-0.0018,-0.0023
"Ag","SA000320-030",2.1887,"","mg/L",1.2,0.0114,0.0113,0.0116,0.0113
"Ag","PATRON",0.9994,"","mg/L",0.8,0.1297,0.1302,0.1305,0.1285
"Ag","BLANCO",-0.0003,"","mg/L",">100",0.0000,0.0000,0.0002,-0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0003,-0.0003,0.0002,-0.0007
"Ag","SA000320-031",1.8892,"","mg/L",4.7,0.0098,0.0101,0.0093,0.0101
"Ag","SA000320-032",2.3507,"","mg/L",4.6,0.0122,0.0126,0.0125,0.0116
"Ag","PATRON",1.0174,"","mg/L",0.3,0.1321,0.1326,0.1317,0.1318
"Ag","BLANCO",-0.0024,"","mg/L",">100",-0.0003,-0.0005,0.0006,-0.0010
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0001,-0.0005,0.0001,0.0001
