Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.317
Comp. Cola Columna,Cu 324.75,0.938
Barren,Cu 324.75,0.996
Columna #1,Cu 324.75,1.23
Columna #2,Cu 324.75,1.129
Columna #3,Cu 324.75,0.961
Columna #4,Cu 324.75,0.795
Columna #5,Cu 324.75,0.615
Celda # 11-A,Cu 324.75,0.257
Celda # 11-B,Cu 324.75,0.123
Celda # 11-C,Cu 324.75,0.357
Celda #5-9,Cu 324.75,0.496
Celda #(F1+F2),Cu 324.75,1.548
NE Tubo 1,Cu 324.75,0.087
NE Tubo 2,Cu 324.75,0.286
NE Tubo 4,Cu 324.75,1.887
NE Tubo 5,Cu 324.75,0.185
NE Tubo 6,Cu 324.75,0.262
NE Tubo 7,Cu 324.75,0.884
Puntual Noroeste,Cu 324.75,1.588
Barren Patios,Cu 324.75,0.687
Tubo 3,Cu 324.75,3.187
Especial 1,Cu 324.75,0.077
Especial 2,Cu 324.75,0.078
Especial 3,Cu 324.75,0.55
Especial 4,Cu 324.75,0.786
Especial 5,Cu 324.75,0.114
