"Analyst",""
"Date Started","5/12/2025 11:20 PM  GMT: 5/13/2025 6:20 AM"
"Worksheet","LC004449_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"5/12/2025","11:57:18 PM","PATRON",0.9103,"","mg/L",0.5
"5/12/2025","11:57:38 PM","BLANCO",0.0015,"","mg/L",">100"
"5/12/2025","11:57:48 PM","REAGENT BLANK",0.0000,"","mg/L",48.7
"5/12/2025","11:58:00 PM","LC004449-001",0.1162,"","mg/L",1.6
"5/12/2025","11:58:12 PM","LC004449-002",0.0775,"","mg/L",0.7
"5/12/2025","11:58:24 PM","LC004449-003",0.0651,"","mg/L",1.3
"5/12/2025","11:58:34 PM","LC004449-004",0.0064,"","mg/L",28.7
"5/12/2025","11:58:44 PM","LC004449-005",0.0065,"","mg/L",20.9
"5/12/2025","11:58:56 PM","LC004449-006",0.0001,"","mg/L",">100"
"5/12/2025","11:59:10 PM","PATRON",0.9191,"","mg/L",0.4
"5/12/2025","11:59:28 PM","LC004449-007",0.0518,"","mg/L",7.0
"5/12/2025","11:59:40 PM","LC004449-008",0.0016,"","mg/L",84.3
"5/12/2025","11:59:50 PM","LC004449-009",0.4389,"","mg/L",0.4
"5/12/2025","11:59:50 PM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"

