Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.566
Comp. Cola Columna,Cu 324.75,0.281
Barren,Cu 324.75,0.417
Cabeza puntual retorno,Cu 324.75,0.605
Columna #1,Cu 324.75,0.478
Columna #2,Cu 324.75,0.412
Columna #3,Cu 324.75,0.354
Columna #4,Cu 324.75,0.336
Columna #5,Cu 324.75,0.273
Celda # 11-A,Cu 324.75,0.065
Celda # 11-B,Cu 324.75,0.067
Celda # 11-C,Cu 324.75,1.158
Celda #5-9,Cu 324.75,1.461
Celda #(F1+F2),Cu 324.75,0.309
NE Tubo 1,Cu 324.75,0.013
NE Tubo 2,Cu 324.75,0.61
NE Tubo 4,Cu 324.75,0.052
NE Tubo 5,Cu 324.75,0.014
NE Tubo 6,Cu 324.75,0.014
NE Tubo 7,Cu 324.75,0.045
Puntual Noroeste,Cu 324.75,0.219
Barren Patios,Cu 324.75,0.191
Tubo 3,Cu 324.75,0.027
Especial 1,Cu 324.75,1.659
Especial 2,Cu 324.75,2.158
Especial 3,Cu 324.75,0.242
Especial 4,Cu 324.75,0.127
Especial 5,Cu 324.75,1.344
Barren 2,Cu 324.75,0.28
