Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.54
Comp. Cola Columna,Cu 324.75,0.563
Barren,Cu 324.75,0.571
Cabeza puntual retorno,Cu 324.75,0.523
Celda # 11-A,Cu 324.75,0.068
Celda # 11-B,Cu 324.75,0.048
Celda # 11-C,Cu 324.75,0.336
Celda #5-9,Cu 324.75,0.039
Celda #(F1+F2),Cu 324.75,0.54
NE Tubo 1,Cu 324.75,0.039
NE Tubo 2,Cu 324.75,0.077
NE Tubo 4,Cu 324.75,0.832
NE Tubo 5,Cu 324.75,0.403
NE Tubo 6,Cu 324.75,0.064
NE Tubo 7,Cu 324.75,2.064
Puntual Noroeste,Cu 324.75,0.6
Barren Patios,Cu 324.75,0.611
Tubo 3,Cu 324.75,0.147
Especial 1,Cu 324.75,0.047
Especial 2,Cu 324.75,0.034
Especial 3,Cu 324.75,0.062
Especial 4,Cu 324.75,0.088
Especial 5,Cu 324.75,0.043
Especial 6,Cu 324.75,0.044
Columna #1,Cu 324.75,0.541
Columna #2,Cu 324.75,0.556
Columna #3,Cu 324.75,0.607
Columna #4,Cu 324.75,0.618
Columna #5,Cu 324.75,0.646
