Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.167
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.017
Cabeza puntual retorno,Au 242.80,0.165
Columna #1,Au 242.80,0.162
Columna #2,Au 242.80,0.095
Columna #3,Au 242.80,0.062
Columna #4,Au 242.80,0.042
Columna #5,Au 242.80,0.008
Celda # 11-A,Au 242.80,0.126
Celda # 11-B,Au 242.80,0.243
Celda # 11-C,Au 242.80,0.23
Celda #5-9,Au 242.80,0.004
Celda #(F1+F2),Au 242.80,0.158
NE Tubo 1,Au 242.80,0.144
NE Tubo 2,Au 242.80,0.115
NE Tubo 4,Au 242.80,0.2
NE Tubo 5,Au 242.80,0.174
NE Tubo 6,Au 242.80,0.099
NE Tubo 7,Au 242.80,0.329
Puntual Noroeste,Au 242.80,0.162
Barren Patios,Au 242.80,0.017
Tubo 3,Au 242.80,0.143
Especial 1,Au 242.80,0.09
Especial 2,Au 242.80,0.028
Especial 3,Au 242.80,0.025
Especial 4,Au 242.80,0.029
Especial 5,Au 242.80,0.011
