Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.177
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.016
Cabeza puntual retorno,Au 242.80,0.173
Columna #1,Au 242.80,0.168
Columna #2,Au 242.80,0.1
Columna #3,Au 242.80,0.056
Columna #4,Au 242.80,0.025
Columna #5,Au 242.80,0.013
Celda # 11-A,Au 242.80,0.121
Celda # 11-B,Au 242.80,0.06
Celda # 11-C,Au 242.80,0.076
Celda #5-9,Au 242.80,0.023
Celda #(F1+F2),Au 242.80,0.185
NE Tubo 1,Au 242.80,0.011
NE Tubo 2,Au 242.80,0.088
NE Tubo 4,Au 242.80,0.286
NE Tubo 5,Au 242.80,0.244
NE Tubo 6,Au 242.80,0.141
NE Tubo 7,Au 242.80,0.107
Puntual Noroeste,Au 242.80,0.215
Barren Patios,Au 242.80,0.016
Tubo 3,Au 242.80,0.311
Especial 1,Au 242.80,0.029
Especial 2,Au 242.80,0.018
Especial 3,Au 242.80,0.178
Especial 4,Au 242.80,0.189
Especial 5,Au 242.80,0.022
