Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.316
Cabeza puntual retorno,Cu 324.75,0.310
Celda #(F1+F2),Cu 324.75,0.307
Puntual Noroeste,Cu 324.75,0.325
Tubo 3,Cu 324.75,0.470
Comp. Cola Columna,Cu 324.75,0.350
Barren,Cu 324.75,0.396
Celda # 11-A,Cu 324.75,0.133
Celda # 11-B,Cu 324.75,0.086
Celda # 11-C,Cu 324.75,0.113
Celda #5-9,Cu 324.75,0.438
NE Tubo 1,Cu 324.75,0.054
NE Tubo 2,Cu 324.75,0.065
NE Tubo 4,Cu 324.75,0.057
NE Tubo 5,Cu 324.75,0.045
NE Tubo 6,Cu 324.75,0.054
NE Tubo 7,Cu 324.75,0.756
Barren Patios,Cu 324.75,0.267
Especial 1,Cu 324.75,0.063
Especial 2,Cu 324.75,0.050
Especial 3,Cu 324.75,0.193
Especial 4,Cu 324.75,0.169
Especial 5,Cu 324.75,0.064
Columna #1,Cu 324.75,0.285
Columna #2,Cu 324.75,0.292
Columna #3,Cu 324.75,0.304
Columna #4,Cu 324.75,0.303
Columna #5,Cu 324.75,0.316
