Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.179
Comp. Cola Columna,Au 242.80,0.024
Barren,Au 242.80,0.023
Cabeza puntual retorno,Au 242.80,0.184
Celda # 11-A,Au 242.80,0.137
Celda # 11-B,Au 242.80,0.167
Celda # 11-C,Au 242.80,0.096
Celda #5-9,Au 242.80,0.019
Celda #(F1+F2),Au 242.80,0.168
NE Tubo 1,Au 242.80,0.123
NE Tubo 2,Au 242.80,0.096
ManualRead,Au 242.80,0
NE Tubo 2,Au 242.80,0.103
NE Tubo 2,Au 242.80,0.11
NE Tubo 4,Au 242.80,0.227
NE Tubo 5,Au 242.80,0.231
NE Tubo 6,Au 242.80,0.118
NE Tubo 7,Au 242.80,0.195
Puntual Noroeste,Au 242.80,0.178
Barren Patios,Au 242.80,0.038
Tubo 3,Au 242.80,0.166
Especial 1,Au 242.80,0.057
Especial 2,Au 242.80,0.028
Especial 3,Au 242.80,0.029
Especial 4,Au 242.80,0.028
Especial 5,Au 242.80,0.022
Especial 6,Au 242.80,0.005
Columna #1,Au 242.80,0.139
Columna #2,Au 242.80,0.09
Columna #3,Au 242.80,0.048
Columna #4,Au 242.80,0.041
Columna #5,Au 242.80,0.019
