Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.099
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.007
Cabeza puntual retorno,Au 242.80,0.100
Columna #1,Au 242.80,0.066
Columna #2,Au 242.80,0.039
Columna #3,Au 242.80,0.022
Columna #4,Au 242.80,0.019
Columna #5,Au 242.80,0.006
Celda # 11-A,Au 242.80,0.002
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.005
Celda #5-9,Au 242.80,0.025
Celda #(F1+F2),Au 242.80,0.100
NE Tubo 1,Au 242.80,0.016
NE Tubo 2,Au 242.80,0.197
NE Tubo 4,Au 242.80,0.093
NE Tubo 5,Au 242.80,0.081
NE Tubo 6,Au 242.80,0.020
NE Tubo 7,Au 242.80,0.025
Puntual Noroeste,Au 242.80,0.096
Barren Patios,Au 242.80,0.008
Tubo 3,Au 242.80,0.048
Especial 1,Au 242.80,0.042
Especial 2,Au 242.80,0.044
Especial 3,Au 242.80,0.006
Especial 4,Au 242.80,0.005
Especial 5,Au 242.80,0.022
,,
