Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.818
Cabeza puntual retorno,Cu 324.75,1.894
Celda #(F1+F2),Cu 324.75,0.871
Puntual Noroeste,Cu 324.75,0.915
Tubo 3,Cu 324.75,1.19
Comp. Cola Columna,Cu 324.75,1.83
Barren,Cu 324.75,1.938
Celda # 11-A,Cu 324.75,0.098
Celda # 11-B,Cu 324.75,0.056
Celda # 11-C,Cu 324.75,0.122
Celda # 6-F2,Cu 324.75,0.027
Celda #5-9,Cu 324.75,8.218
NE Tubo 1,Cu 324.75,0.171
NE Tubo 2,Cu 324.75,0.026
NE Tubo 4,Cu 324.75,0.023
NE Tubo 5,Cu 324.75,0.03
NE Tubo 6,Cu 324.75,0.039
NE Tubo 7,Cu 324.75,0.533
Barren Patios,Cu 324.75,1.691
Especial 1,Cu 324.75,5.005
Especial 2,Cu 324.75,4.92
Especial 3,Cu 324.75,0.223
Especial 4,Cu 324.75,0.003
Especial 5,Cu 324.75,5.885
