Sample ID,Analyte Name,Reported Conc (Samp)
Columna #5,Au 242.80,0.006
Columna #1,Au 242.80,0.047
Columna #2,Au 242.80,0.036
Columna #3,Au 242.80,0.024
Columna #4,Au 242.80,0.013
Comp. Cabeza Columna,Au 242.80,0.056
Cabeza puntual retorno,Au 242.80,0.055
Celda # 11-A,Au 242.80,0.028
Celda #5-9,Au 242.80,0.022
Celda #(F1+F2),Au 242.80,0.06
NE Tubo 1,Au 242.80,0.008
NE Tubo 2,Au 242.80,0.049
NE Tubo 6,Au 242.80,0.141
NE Tubo 7,Au 242.80,0.085
Puntual Noroeste,Au 242.80,0.054
Tubo 3,Au 242.80,0.072
Especial 1,Au 242.80,0.087
Especial 2,Au 242.80,0.103
Especial 3,Au 242.80,0.053
Especial 4,Au 242.80,0.029
Especial 5,Au 242.80,0.091
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.005
Celda # 11-B,Au 242.80,0.003
Celda # 11-C,Au 242.80,0.006
NE Tubo 4,Au 242.80,0.004
NE Tubo 5,Au 242.80,0.01
Barren Patios,Au 242.80,0.008
