Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.599
Comp. Cola Columna,Cu 324.75,0.249
Barren,Cu 324.75,0.572
Cabeza puntual retorno,Cu 324.75,0.638
Celda # 11-A,Cu 324.75,0.21
Celda # 11-B,Cu 324.75,0.079
Celda # 11-C,Cu 324.75,0.166
Celda # 6-F2,Cu 324.75,1.23
Celda #5-9,Cu 324.75,0.366
Celda #(F1+F2),Cu 324.75,0.718
NE Tubo 1,Cu 324.75,0.042
NE Tubo 2,Cu 324.75,0.071
NE Tubo 4,Cu 324.75,0.44
NE Tubo 5,Cu 324.75,0.047
NE Tubo 6,Cu 324.75,0.069
NE Tubo 7,Cu 324.75,1.366
Puntual Noroeste,Cu 324.75,0.694
Barren Patios,Cu 324.75,0.287
Tubo 3,Cu 324.75,1.194
Especial 1,Cu 324.75,0.051
Especial 2,Cu 324.75,0.045
Especial 3,Cu 324.75,0.443
Especial 4,Cu 324.75,0.553
Especial 5,Cu 324.75,0.078
