Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.957
Cabeza puntual retorno,Cu 324.75,3.273
Celda #(F1+F2),Cu 324.75,2.912
Puntual Noroeste,Cu 324.75,2.205
Tubo 3,Cu 324.75,0.487
NE Tubo 2,Cu 324.75,0.873
NE Tubo 4,Cu 324.75,0.091
Especial 1,Cu 324.75,0.071
Especial 2,Cu 324.75,0.14
Especial 3,Cu 324.75,0.09
Especial 4,Cu 324.75,0.105
Especial 5,Cu 324.75,1.342
Comp. Cola Columna,Cu 324.75,2.201
Barren,Cu 324.75,2.072
Barren Patios,Cu 324.75,3.96
NE Tubo 1,Cu 324.75,12.21
NE Tubo 5,Cu 324.75,1.952
NE Tubo 6,Cu 324.75,2.625
NE Tubo 7,Cu 324.75,2.598
Celda # 11-A,Cu 324.75,0.152
Celda # 11-B,Cu 324.75,0.212
Celda # 11-C,Cu 324.75,0.285
Celda # 6-F2,Cu 324.75,5.771
Celda #5-9,Cu 324.75,0.063
