Sample ID,Analyte Name,Reported Conc (Samp)
52,Cu 324.75,0.014
53,Cu 324.75,0.202
54,Cu 324.75,0.151
55,Cu 324.75,-0.007
56,Cu 324.75,0.691
57,Cu 324.75,0.240
58,Cu 324.75,0.621
59,Cu 324.75,0.119
62,Cu 324.75,4.620
63,Cu 324.75,4.074
COL. 1,Cu 324.75,0.341
COL. 2,Cu 324.75,0.285
COL. 3,Cu 324.75,0.959
COL. 4,Cu 324.75,2.251
COL. 5,Cu 324.75,5.894
COL. 6,Cu 324.75,7.939
375-1,Cu 324.75,0.351
375-2,Cu 324.75,0.016
375-3,Cu 324.75,0.294
375-4,Cu 324.75,0.098
VM 1,Cu 324.75,0.325
VM 2,Cu 324.75,0.293
VM 3,Cu 324.75,0.381
VM 5,Cu 324.75,6.740
VM 6,Cu 324.75,0.193
VM 7,Cu 324.75,0.119
VM 8,Cu 324.75,0.209
VM 9,Cu 324.75,0.250
