Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.129
Comp. Cola Columna,Cu 324.75,1.147
Barren,Cu 324.75,1.115
Cabeza puntual retorno,Cu 324.75,1.059
Celda # 11-A,Cu 324.75,0.419
Celda # 11-B,Cu 324.75,0.884
Celda # 11-C,Cu 324.75,0.366
Celda #5-9,Cu 324.75,1.02
Celda #(F1+F2),Cu 324.75,1.099
NE Tubo 1,Cu 324.75,0.091
NE Tubo 2,Cu 324.75,0.398
NE Tubo 4,Cu 324.75,0.26
NE Tubo 5,Cu 324.75,0.333
NE Tubo 6,Cu 324.75,0.836
NE Tubo 7,Cu 324.75,4.26
Puntual Noroeste,Cu 324.75,1.125
Barren Patios,Cu 324.75,1.098
Tubo 3,Cu 324.75,0.37
Especial 1,Cu 324.75,1.881
Especial 2,Cu 324.75,0.14
Especial 3,Cu 324.75,0.154
Especial 4,Cu 324.75,0.19
Especial 5,Cu 324.75,0.148
Columna #1,Cu 324.75,1.148
Columna #2,Cu 324.75,0.994
Columna #3,Cu 324.75,0.88
Columna #4,Cu 324.75,0.85
