Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.115
Cabeza puntual retorno,Cu 324.75,0.261
Celda #(F1+F2),Cu 324.75,0.217
Puntual Noroeste,Cu 324.75,0.23
Tubo 3,Cu 324.75,0.094
Comp. Cola Columna,Cu 324.75,0.144
Barren,Cu 324.75,0.256
Celda # 11-A,Cu 324.75,0.037
Celda # 11-B,Cu 324.75,0.097
Celda # 11-C,Cu 324.75,0.033
Celda #5-9,Cu 324.75,0.006
NE Tubo 1,Cu 324.75,0.221
NE Tubo 2,Cu 324.75,0.024
NE Tubo 4,Cu 324.75,0.01
NE Tubo 5,Cu 324.75,0.005
NE Tubo 6,Cu 324.75,0.007
NE Tubo 7,Cu 324.75,3.82
Barren Patios,Cu 324.75,0.143
Especial 1,Cu 324.75,0.021
Especial 2,Cu 324.75,0.019
Especial 3,Cu 324.75,0.038
Especial 4,Cu 324.75,0.024
Especial 5,Cu 324.75,0.05
Columna #1,Cu 324.75,0.209
Columna #2,Cu 324.75,0.174
Columna #3,Cu 324.75,0.164
Columna #4,Cu 324.75,0.147
Columna #5,Cu 324.75,0.116
