Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.693
Cabeza puntual retorno,Cu 324.75,0.421
Celda #(F1+F2),Cu 324.75,0.448
Puntual Noroeste,Cu 324.75,0.221
Tubo 3,Cu 324.75,0.066
Comp. Cola Columna,Cu 324.75,0.503
Barren,Cu 324.75,0.585
Celda # 11-A,Cu 324.75,0.127
Celda # 11-B,Cu 324.75,0.130
Celda # 11-C,Cu 324.75,0.318
Celda #5-9,Cu 324.75,1.024
NE Tubo 1,Cu 324.75,0.065
NE Tubo 2,Cu 324.75,0.767
NE Tubo 4,Cu 324.75,0.107
NE Tubo 5,Cu 324.75,0.082
NE Tubo 6,Cu 324.75,0.076
NE Tubo 7,Cu 324.75,0.193
Barren Patios,Cu 324.75,0.311
Especial 1,Cu 324.75,1.053
Especial 2,Cu 324.75,2.015
Especial 3,Cu 324.75,0.285
Especial 4,Cu 324.75,0.206
Especial 5,Cu 324.75,1.006
Barren 2,Cu 324.75,0.456
Columna #1,Cu 324.75,0.492
Columna #2,Cu 324.75,0.498
Columna #3,Cu 324.75,0.491
Columna #4,Cu 324.75,0.527
Columna #5,Cu 324.75,0.471
