Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.376
Cabeza puntual retorno,Cu 324.75,2.257
Celda #(F1+F2),Cu 324.75,2.619
Puntual Noroeste,Cu 324.75,2.723
Tubo 3,Cu 324.75,2.418
Comp. Cola Columna,Cu 324.75,2.557
Barren,Cu 324.75,2.457
Celda # 11-A,Cu 324.75,0.181
Celda # 11-B,Cu 324.75,0.099
Celda # 11-C,Cu 324.75,0.076
Celda #5-9,Cu 324.75,1.146
NE Tubo 1,Cu 324.75,0.046
NE Tubo 2,Cu 324.75,0.379
NE Tubo 4,Cu 324.75,0.559
NE Tubo 5,Cu 324.75,0.899
NE Tubo 6,Cu 324.75,10.95
NE Tubo 7,Cu 324.75,1.601
Barren Patios,Cu 324.75,2.241
Especial 1,Cu 324.75,0.094
Especial 2,Cu 324.75,0.046
Especial 3,Cu 324.75,0.097
Especial 4,Cu 324.75,0.312
Especial 5,Cu 324.75,0.108
Columna #1,Cu 324.75,1.981
Columna #2,Cu 324.75,2.073
Columna #3,Cu 324.75,2.140
Columna #4,Cu 324.75,2.114
Columna #5,Cu 324.75,2.104
