Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.308
Comp. Cola Columna,Cu 324.75,1.072
Barren,Cu 324.75,1.534
Cabeza puntual retorno,Cu 324.75,1.239
Columna #1,Cu 324.75,1.229
Columna #2,Cu 324.75,1.192
Columna #3,Cu 324.75,1.163
Columna #4,Cu 324.75,1.098
Columna #5,Cu 324.75,1.034
Celda # 11-A,Cu 324.75,0.069
Celda # 11-B,Cu 324.75,0.084
Celda # 11-C,Cu 324.75,0.048
Celda #5-9,Cu 324.75,0.042
Celda #(F1+F2),Cu 324.75,1.223
NE Tubo 1,Cu 324.75,2.501
NE Tubo 2,Cu 324.75,0.103
NE Tubo 4,Cu 324.75,0.086
NE Tubo 5,Cu 324.75,0.035
NE Tubo 6,Cu 324.75,0.039
NE Tubo 7,Cu 324.75,5.238
Puntual Noroeste,Cu 324.75,1.509
Barren Patios,Cu 324.75,1.177
Tubo 3,Cu 324.75,0.865
Especial 1,Cu 324.75,0.056
Especial 2,Cu 324.75,0.059
Especial 3,Cu 324.75,0.085
Especial 4,Cu 324.75,0.109
Especial 5,Cu 324.75,0.057
