Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.084
Comp. Cola Columna,Cu 324.75,0.976
Barren,Cu 324.75,1.202
Cabeza puntual retorno,Cu 324.75,1.099
Celda # 11-A,Cu 324.75,0.079
Celda # 11-B,Cu 324.75,0.054
Celda # 11-C,Cu 324.75,0.011
Celda # 6-F2,Cu 324.75,0.716
Celda #5-9,Cu 324.75,0.222
Celda #(F1+F2),Cu 324.75,1.179
NE Tubo 1,Cu 324.75,4.555
NE Tubo 2,Cu 324.75,0.234
NE Tubo 4,Cu 324.75,0.024
NE Tubo 5,Cu 324.75,0.027
NE Tubo 6,Cu 324.75,0.002
NE Tubo 7,Cu 324.75,2.889
Puntual Noroeste,Cu 324.75,1.434
Barren Patios,Cu 324.75,1.219
Tubo 3,Cu 324.75,2.691
Especial 1,Cu 324.75,0.136
Especial 2,Cu 324.75,0.491
Especial 3,Cu 324.75,0.11
Especial 4,Cu 324.75,0.108
Especial 5,Cu 324.75,0.056
