Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.637
Comp. Cola Columna,Cu 324.75,0.349
Barren,Cu 324.75,0.362
Cabeza puntual retorno,Cu 324.75,0.711
Celda # 11-A,Cu 324.75,0.179
Celda # 11-B,Cu 324.75,0.107
Celda # 11-C,Cu 324.75,0.080
Celda # 6-F2,Cu 324.75,0.312
Celda #5-9,Cu 324.75,0.066
Celda #(F1+F2),Cu 324.75,0.803
NE Tubo 1,Cu 324.75,0.075
NE Tubo 2,Cu 324.75,0.718
NE Tubo 4,Cu 324.75,0.821
NE Tubo 5,Cu 324.75,0.386
NE Tubo 6,Cu 324.75,0.505
NE Tubo 7,Cu 324.75,0.505
Puntual Noroeste,Cu 324.75,0.787
Barren Patios,Cu 324.75,0.391
Tubo 3,Cu 324.75,0.947
Especial 1,Cu 324.75,0.131
Especial 2,Cu 324.75,0.087
Especial 3,Cu 324.75,0.199
Especial 4,Cu 324.75,0.222
Especial 5,Cu 324.75,0.110
