Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cab Columna,Cu 324.75,0.766
Comp. Cola Columna,Cu 324.75,0.744
Barren,Cu 324.75,0.771
Cabeza puntual retorno,Cu 324.75,0.768
Celda # 11-A,Cu 324.75,0.426
Celda # 11-B,Cu 324.75,0.548
Celda # 11-C,Cu 324.75,0.883
Celda # 6-F2,Cu 324.75,0.097
Celda #5-9,Cu 324.75,2.989
Celda #(F1+F2),Cu 324.75,0.674
NE Tubo 1,Cu 324.75,0.109
NE Tubo 2,Cu 324.75,0.537
NE Tubo 4,Cu 324.75,0.41
NE Tubo 5,Cu 324.75,0.168
NE Tubo 6,Cu 324.75,0.179
NE Tubo 7,Cu 324.75,2.948
Puntual Noroeste,Cu 324.75,0.714
Barren Patios,Cu 324.75,0.823
Tubo 3,Cu 324.75,0.396
Especial 1,Cu 324.75,4.347
Especial 2,Cu 324.75,0.154
Especial 3,Cu 324.75,0.146
Especial 4,Cu 324.75,0.187
Especial 5,Cu 324.75,0.168
