Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.356
Cabeza puntual retorno,Cu 324.75,0.287
Celda #(F1+F2),Cu 324.75,0.310
Comp. Cola Columna,Cu 324.75,0.208
Barren,Cu 324.75,0.312
Celda # 11-A,Cu 324.75,0.106
Celda # 11-B,Cu 324.75,0.063
Celda # 11-C,Cu 324.75,0.085
Celda #5-9,Cu 324.75,0.858
Especial 1,Cu 324.75,0.058
Especial 2,Cu 324.75,0.033
Especial 3,Cu 324.75,0.116
Especial 4,Cu 324.75,0.113
Especial 5,Cu 324.75,0.090
Columna #1,Cu 324.75,0.261
Columna #2,Cu 324.75,0.262
Columna #3,Cu 324.75,0.263
Columna #4,Cu 324.75,0.272
Columna #5,Cu 324.75,0.258
NE Tubo 1,Cu 324.75,0.010
NE Tubo 2,Cu 324.75,0.024
NE Tubo 4,Cu 324.75,0.025
NE Tubo 5,Cu 324.75,0.015
NE Tubo 6,Cu 324.75,0.013
NE Tubo 7,Cu 324.75,0.382
Puntual Noroeste,Cu 324.75,0.288
Barren Patios,Cu 324.75,0.207
Tubo 3,Cu 324.75,0.511
