Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.17
Comp. Cola Columna,Cu 324.75,0.636
Barren,Cu 324.75,0.747
Cabeza puntual retorno,Cu 324.75,1.17
Celda # 11-A,Cu 324.75,8.244
Celda # 11-B,Cu 324.75,0.514
Celda # 11-C,Cu 324.75,0.292
Celda # 6-F2,Cu 324.75,0.216
Celda #5-9,Cu 324.75,0.118
Celda #(F1+F2),Cu 324.75,0.964
NE Tubo 1,Cu 324.75,0.121
NE Tubo 2,Cu 324.75,1.083
NE Tubo 4,Cu 324.75,0.377
NE Tubo 5,Cu 324.75,0.527
NE Tubo 6,Cu 324.75,0.559
NE Tubo 7,Cu 324.75,1.097
Puntual Noroeste,Cu 324.75,0.869
Barren Patios,Cu 324.75,0.769
Tubo 3,Cu 324.75,1.276
Especial 1,Cu 324.75,0.296
Especial 2,Cu 324.75,0.165
Especial 3,Cu 324.75,8.399
Especial 4,Cu 324.75,6.396
Especial 5,Cu 324.75,0.196
