Analyst,Judas Orduño,,,,
Date Started,04/07/2023 9:31 PM  GMT: 4/7/2023 10:01 PM,,,,
Worksheet,LC000453_24,,,,
Comment,,,,,
Methods,"Au,Au",,,,
,,,,,
Method: Au ACIDA MINA (Flame),,,,,
,,,,,
04/07/2023,09:34 p. m.,PATRON,0.902,,mg/L
04/07/2023,09:34 p. m.,BLANCO,0.004,,mg/L
04/07/2023,09:35 p. m.,REAGENT BLANK,0.002,,mg/L
04/07/2023,09:36 p. m.,LC000646-007,1.654316108,,mg/L
04/07/2023,09:37 p. m.,LC000646-008,0.684832091,,mg/L
04/07/2023,09:38 p. m.,LC000646-009,2.576450838,,mg/L
04/07/2023,09:39 p. m.,LC000646-010,1.076294278,,mg/L
04/07/2023,09:39 p. m.,LC000646-011,0.418583104,,mg/L
04/07/2023,09:40 p. m.,LC000646-012,1.385528191,,mg/L
04/07/2023,09:41 p. m.,PATRON,0.912,,mg/L
04/07/2023,09:42 p. m.,PATRON,0.899,,mg/L
04/07/2023,09:43 p. m.,BLANCO,0.004,,mg/L
04/07/2023,09:44 p. m.,REAGENT BLANK,0.002,,mg/L
