Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,2.325
Columna #2,Cu 324.75,2.276
Columna #3,Cu 324.75,2.223
Columna #4,Cu 324.75,2.258
Columna #5,Cu 324.75,2.207
Comp. Cabeza Columna,Cu 324.75,2.177
Comp. Cola Columna,Cu 324.75,1.826
Barren,Cu 324.75,1.861
Cabeza puntual retorno,Cu 324.75,2.426
Celda # 11-A,Cu 324.75,0.473
Celda # 11-B,Cu 324.75,0.039
Celda # 11-C,Cu 324.75,0.045
Celda #5-9,Cu 324.75,2.764
Celda #(F1+F2),Cu 324.75,2.510
NE Tubo 1,Cu 324.75,0.050
NE Tubo 2,Cu 324.75,0.184
NE Tubo 4,Cu 324.75,1.945
NE Tubo 5,Cu 324.75,8.116
NE Tubo 6,Cu 324.75,8.069
NE Tubo 7,Cu 324.75,0.784
Puntual Noroeste,Cu 324.75,2.690
Barren Patios,Cu 324.75,1.764
Tubo 3,Cu 324.75,1.576
Especial 1,Cu 324.75,0.444
Especial 2,Cu 324.75,0.036
Especial 3,Cu 324.75,0.834
Especial 4,Cu 324.75,3.306
Especial 5,Cu 324.75,0.278
