Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.485
Cabeza puntual retorno,Cu 324.75,0.457
Puntual Noroeste,Cu 324.75,0.772
Tubo 3,Cu 324.75,0.562
Comp. Cola Columna,Cu 324.75,0.409
Barren,Cu 324.75,0.524
Celda # 11-A,Cu 324.75,0.105
Celda # 11-B,Cu 324.75,0.973
Celda # 11-C,Cu 324.75,0.113
Celda #5-9,Cu 324.75,0.077
NE Tubo 1,Cu 324.75,0.305
NE Tubo 2,Cu 324.75,0.405
NE Tubo 4,Cu 324.75,0.910
NE Tubo 5,Cu 324.75,0.084
NE Tubo 6,Cu 324.75,0.071
NE Tubo 7,Cu 324.75,1.899
Barren Patios,Cu 324.75,0.378
Especial 1,Cu 324.75,0.073
Especial 2,Cu 324.75,0.072
Especial 3,Cu 324.75,0.105
Especial 4,Cu 324.75,0.093
Especial 5,Cu 324.75,0.067
Columna #1,Cu 324.75,0.532
Columna #2,Cu 324.75,0.494
Columna #3,Cu 324.75,0.386
Columna #4,Cu 324.75,0.367
Columna #5,Cu 324.75,0.317
