Analista,JCAN,,,,,,,,,
Fecha de inicio,09/02/2023 01:39 p. m.  GMT: 09/02/2023 07:39 p. m.,,,,,,,,,
Hoja de trabajo,SA000312_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5191,,mg/L,2.7,0.0152,-0.0003,0.0157,0.0151,0.0149
,BLANCO,-0.007,,mg/L,51,-0.0002,-0.0002,-0.0003,-0.0003,-0.0001
,BLANCO REACTIVO,0,,mg/L,76,0.0002,-0.0001,0.0003,0,0.0002
,SA000312-001,0.0682,,mg/L,4.7,0.0086,-0.0002,0.009,0.0083,0.0084
,SA000312-002,0.0544,,mg/L,1.7,0.0068,0,0.0067,0.007,0.0068
,SA000312-003,0.0097,,mg/L,23.6,0.0012,0,0.0011,0.0015,0.001
,SA000312-004,0.0506,,mg/L,3.3,0.0063,-0.0002,0.0062,0.0062,0.0066
,SA000312-005,0.05,,mg/L,4.4,0.0063,0.0001,0.006,0.0063,0.0066
,PATRON,0.4844,,mg/L,1.2,0.0142,-0.0006,0.014,0.0144,0.0142
,SA000312-006,0.0007,,mg/L,>100,0.0001,-0.0006,-0.0002,0.0003,0.0003
,SA000312-007,0.6393,,mg/L,0.2,0.0742,0,0.074,0.0741,0.0743
,PATRON,0.4877,,mg/L,2.4,0.0143,-0.0004,0.0143,0.0146,0.0139
