Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.083
Cabeza puntual retorno,Cu 324.75,1.078
Celda #(F1+F2),Cu 324.75,1.077
Puntual Noroeste,Cu 324.75,1.598
Tubo 3,Cu 324.75,1.281
Comp. Cola Columna,Cu 324.75,0.857
Barren,Cu 324.75,0.907
Celda # 11-A,Cu 324.75,0.089
Celda # 11-B,Cu 324.75,0.065
Celda # 11-C,Cu 324.75,0.062
Celda # 6-F2,Cu 324.75,0.114
Celda #5-9,Cu 324.75,0.055
NE Tubo 1,Cu 324.75,0.431
NE Tubo 2,Cu 324.75,0.659
NE Tubo 4,Cu 324.75,1.159
NE Tubo 5,Cu 324.75,0.062
NE Tubo 6,Cu 324.75,0.054
NE Tubo 7,Cu 324.75,6.896
Barren Patios,Cu 324.75,0.856
Especial 1,Cu 324.75,0.062
Especial 2,Cu 324.75,0.068
Especial 3,Cu 324.75,0.089
Especial 4,Cu 324.75,0.085
Especial 5,Cu 324.75,0.074
