Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.697
Cabeza puntual retorno,Cu 324.75,1.574
Celda #(F1+F2),Cu 324.75,1.497
Puntual Noroeste,Cu 324.75,1.269
Tubo 3,Cu 324.75,1.617
Comp. Cola Columna,Cu 324.75,1.715
Barren,Cu 324.75,1.760
Celda # 11-A,Cu 324.75,2.285
Celda # 11-B,Cu 324.75,0.208
Celda # 11-C,Cu 324.75,0.235
Celda #5-9,Cu 324.75,2.295
NE Tubo 1,Cu 324.75,0.156
NE Tubo 2,Cu 324.75,0.288
NE Tubo 4,Cu 324.75,0.239
NE Tubo 5,Cu 324.75,0.151
NE Tubo 6,Cu 324.75,0.167
NE Tubo 7,Cu 324.75,1.307
Barren Patios,Cu 324.75,1.583
Especial 1,Cu 324.75,0.849
Especial 2,Cu 324.75,0.637
Especial 3,Cu 324.75,0.231
Especial 4,Cu 324.75,0.229
Especial 5,Cu 324.75,0.771
Columna #1,Cu 324.75,1.617
Columna #2,Cu 324.75,1.618
Columna #3,Cu 324.75,1.645
Columna #4,Cu 324.75,1.636
Columna #5,Cu 324.75,1.680
