Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cab Columna,Au 242.80,0.133
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.011
Cabeza puntual retorno,Au 242.80,0.131
Celda # 11-A,Au 242.80,0.062
Celda # 11-B,Au 242.80,0.122
Celda # 11-C,Au 242.80,0.058
Celda # 6-F2,Au 242.80,0.046
Celda #5-9,Au 242.80,0.12
Celda #(F1+F2),Au 242.80,0.137
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.107
NE Tubo 4,Au 242.80,0.116
NE Tubo 5,Au 242.80,0.034
NE Tubo 6,Au 242.80,0.055
NE Tubo 7,Au 242.80,0.052
Puntual Noroeste,Au 242.80,0.141
Barren Patios,Au 242.80,0.011
Tubo 3,Au 242.80,0.177
Especial 1,Au 242.80,0.04
Especial 2,Au 242.80,0.083
Especial 3,Au 242.80,0.015
Especial 4,Au 242.80,0.013
Especial 5,Au 242.80,0.095
Especial 6,Au 242.80,0.087
