Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.63
Comp. Cola Columna,Cu 324.75,0.587
Barren,Cu 324.75,0.65
Cabeza puntual retorno,Cu 324.75,0.639
Celda # 11-A,Cu 324.75,0.08
Celda # 11-B,Cu 324.75,1.093
Celda # 11-C,Cu 324.75,0.036
Celda # 6-F2,Cu 324.75,1.131
Celda #5-9,Cu 324.75,0.067
Celda #(F1+F2),Cu 324.75,0.63
NE Tubo 1,Cu 324.75,0.058
NE Tubo 2,Cu 324.75,0.144
NE Tubo 4,Cu 324.75,0.318
NE Tubo 5,Cu 324.75,0.095
NE Tubo 6,Cu 324.75,0.11
NE Tubo 7,Cu 324.75,0.216
Puntual Noroeste,Cu 324.75,0.578
Barren Patios,Cu 324.75,1.271
Tubo 3,Cu 324.75,1.164
Especial 1,Cu 324.75,0.083
Especial 2,Cu 324.75,0.054
Especial 3,Cu 324.75,0.16
Especial 4,Cu 324.75,0.139
Especial 5,Cu 324.75,0.11
