Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.288
Comp. Cola Columna,Cu 324.75,1.345
Barren,Cu 324.75,1.385
Cabeza puntual retorno,Cu 324.75,1.226
Celda # 11-A,Cu 324.75,0.179
Celda # 11-B,Cu 324.75,0.126
Celda # 11-C,Cu 324.75,1.56
Celda # 6-F2,Cu 324.75,0.095
Celda #5-9,Cu 324.75,0.145
Celda #(F1+F2),Cu 324.75,1.256
NE Tubo 1,Cu 324.75,0.108
NE Tubo 2,Cu 324.75,0.14
NE Tubo 4,Cu 324.75,1.577
NE Tubo 5,Cu 324.75,1.122
NE Tubo 6,Cu 324.75,0.197
NE Tubo 7,Cu 324.75,4.219
Puntual Noroeste,Cu 324.75,1.333
Barren Patios,Cu 324.75,1.405
Tubo 3,Cu 324.75,0.397
Especial 1,Cu 324.75,0.148
Especial 2,Cu 324.75,0.118
Especial 3,Cu 324.75,0.204
Especial 4,Cu 324.75,0.294
Especial 5,Cu 324.75,0.147
Especial 6,Cu 324.75,0.118
Pileta Patio,Cu 324.75,0.274
