"Analista","JCAN"
"Fecha de inicio","03:56 a. m. 07/07/2022"
"Hoja de trabajo","Ec000020_3"
"Comentario",""
"Métodos","Au"

"Método: Au EFAA30 (Llama)"

"Au","PATRON",0.5173,"","mg/L",5.1,0.0076,0.0016,0.0081,0.0074,0.0074
"Au","BLANCO",-0.0088,"","mg/L",">100",-0.0001,0.0002,0.0000,0.0003,-0.0006
"Au","BLANCO REACTIVO",0.0000,"","mg/L",33.9,-0.0014,0.0002,-0.0020,-0.0013,-0.0011
"Au","EC000020-001",0.1484,"","mg/L",1.7,0.0094,0.0016,0.0093,0.0095,0.0095
"Au","EC000020-002",0.1123,"","mg/L",2.6,0.0071,0.0020,0.0072,0.0072,0.0069
"Au","EC000020-003",0.0889,"","mg/L",2.9,0.0056,0.0017,0.0057,0.0056,0.0054
"Au","EC000020-004",0.1885,"","mg/L",3.5,0.0121,0.0019,0.0126,0.0121,0.0117
"Au","EC000020-005",0.0753,"","mg/L",13.6,0.0047,0.0020,0.0053,0.0041,0.0047
"Au","EC000020-006",0.0560,"","mg/L",7.8,0.0035,0.0017,0.0037,0.0032,0.0036
"Au","EC000020-007",0.0469,"","mg/L",9.1,0.0029,0.0019,0.0031,0.0026,0.0029
"Au","EC000020-008",0.0582,"","mg/L",7.9,0.0036,0.0018,0.0038,0.0033,0.0037
"Au","EC000020-009",0.0910,"","mg/L",4.6,0.0057,0.0020,0.0059,0.0059,0.0054
"Au","EC000020-010",0.1961,"","mg/L",5.4,0.0127,0.0019,0.0134,0.0123,0.0123
"Au","PATRON",0.4958,"","mg/L",5.8,0.0073,0.0018,0.0073,0.0077,0.0069
"Au","BLANCO",0.0135,"","mg/L",80.7,0.0002,0.0017,0.0000,0.0003,0.0002
"Au","BLANCO REACTIVO",0.0000,"","mg/L",18.1,-0.0012,0.0002,-0.0011,-0.0014,-0.0010
"Au","EC000020-011",0.0068,"","mg/L",96.7,0.0004,0.0014,0.0001,0.0003,0.0009
"Au","EC000020-012",0.1038,"","mg/L",2.5,0.0065,0.0017,0.0067,0.0064,0.0066
"Au","EC000020-013",-0.0007,"","mg/L",">100",0.0000,0.0015,0.0006,-0.0002,-0.0005
"Au","EC000020-014",0.2027,"","mg/L",2.8,0.0131,0.0016,0.0136,0.0128,0.0130
"Au","EC000020-015",0.5052,"","mg/L",0.8,0.0354,0.0018,0.0355,0.0351,0.0356
"Au","EC000020-016",0.2885,"","mg/L",1.1,0.0191,0.0017,0.0192,0.0192,0.0189
"Au","EC000020-017",0.2401,"","mg/L",1.3,0.0157,0.0017,0.0160,0.0156,0.0156
"Au","EC000020-018",0.2186,"","mg/L",1.6,0.0142,0.0018,0.0140,0.0144,0.0142
"Au","EC000020-019",0.1634,"","mg/L",1.7,0.0105,0.0018,0.0106,0.0105,0.0103
"Au","EC000020-020",0.1974,"","mg/L",2.2,0.0128,0.0018,0.0130,0.0129,0.0124
"Au","PATRON",0.4939,"","mg/L",5.3,0.0073,0.0016,0.0070,0.0071,0.0077
"Au","BLANCO",-0.0091,"","mg/L",">100",-0.0001,0.0014,-0.0002,0.0003,-0.0005
"Au","BLANCO REACTIVO",0.0000,"","mg/L",47.1,-0.0009,0.0000,-0.0005,-0.0008,-0.0013
"Au","EC000020-021",0.1110,"","mg/L",9.8,0.0070,0.0012,0.0062,0.0072,0.0075
"Au","EC000020-022",0.1273,"","mg/L",2.2,0.0081,0.0013,0.0081,0.0082,0.0078
"Au","EC000020-024",0.9858,"","mg/L",3.2,0.0755,0.0018,0.0782,0.0750,0.0735
"Au","EC000020-025",0.2293,"","mg/L",2.8,0.0150,0.0013,0.0145,0.0152,0.0152
"Au","EC000020-026",0.1919,"","mg/L",3.0,0.0124,0.0013,0.0128,0.0123,0.0120
"Au","EC000020-027",-0.0045,"","mg/L",91.5,-0.0003,0.0013,0.0000,-0.0002,-0.0005
"Au","EC000020-028",-0.0002,"","mg/L",">100",0.0000,0.0014,-0.0001,-0.0001,0.0002
"Au","EC000020-029",0.2125,"","mg/L",1.6,0.0138,0.0015,0.0138,0.0140,0.0136
"Au","EC000020-030",0.1765,"","mg/L",1.1,0.0114,0.0013,0.0115,0.0114,0.0112
"Au","EC000020-031",0.3981,"","mg/L",1.5,0.0271,0.0017,0.0274,0.0267,0.0274
"Au","PATRON",0.5141,"","mg/L",7.3,0.0076,0.0019,0.0082,0.0073,0.0072
"Au","BLANCO",-0.0116,"","mg/L",">100",-0.0002,0.0016,-0.0003,-0.0003,0.0001
"Au","BLANCO REACTIVO",0.0000,"","mg/L",26.2,-0.0015,0.0001,-0.0014,-0.0012,-0.0020
"Au","EC000020-032",0.2086,"","mg/L",2.6,0.0135,0.0024,0.0135,0.0139,0.0132
"Au","EC000020-033",0.0907,"","mg/L",10.9,0.0057,0.0024,0.0051,0.0056,0.0063
"Au","EC000020-034",0.0728,"","mg/L",15.5,0.0045,0.0023,0.0042,0.0053,0.0041
"Au","EC000020-035",0.2189,"","mg/L",1.5,0.0142,0.0024,0.0144,0.0143,0.0140
"Au","EC000020-036",0.2324,"","mg/L",2.6,0.0151,0.0023,0.0156,0.0150,0.0149
"Au","EC000020-037",0.1012,"","mg/L",4.7,0.0064,0.0023,0.0061,0.0063,0.0067
"Au","EC000020-038",0.2248,"","mg/L",3.4,0.0146,0.0024,0.0150,0.0148,0.0141
"Au","EC000020-039",0.2554,"","mg/L",2.6,0.0168,0.0024,0.0170,0.0170,0.0163
"Au","EC000020-040",0.1561,"","mg/L",2.3,0.0100,0.0023,0.0099,0.0098,0.0102
"Au","EC000020-041",0.3570,"","mg/L",6.7,0.0241,0.0022,0.0231,0.0232,0.0260
"Au","PATRON",0.4974,"","mg/L",0.3,0.0073,0.0020,0.0073,0.0073,0.0073
"Au","BLANCO",-0.0153,"","mg/L",83.4,-0.0002,0.0019,-0.0004,-0.0001,-0.0001
"Au","BLANCO REACTIVO",0.0000,"","mg/L",24.8,-0.0013,0.0006,-0.0013,-0.0010,-0.0016
"Au","EC000020-042",0.1874,"","mg/L",5.8,0.0121,0.0020,0.0127,0.0121,0.0114
"Au","EC000020-043",0.1861,"","mg/L",2.3,0.0120,0.0022,0.0123,0.0119,0.0117
"Au","EC000020-044",0.0730,"","mg/L",11.2,0.0046,0.0022,0.0049,0.0048,0.0040
"Au","EC000020-045",0.0454,"","mg/L",9.8,0.0028,0.0021,0.0031,0.0027,0.0026
"Au","EC000020-046",0.0696,"","mg/L",11.3,0.0043,0.0020,0.0044,0.0038,0.0048
"Au","EC000020-047",0.1522,"","mg/L",4.6,0.0097,0.0022,0.0100,0.0099,0.0092
"Au","EC000020-048",0.0647,"","mg/L",10.4,0.0040,0.0019,0.0045,0.0036,0.0040
"Au","EC000020-049",0.0016,"","mg/L",87.6,0.0001,0.0018,0.0002,0.0001,0.0000
"Au","EC000020-050",0.0883,"","mg/L",7.3,0.0055,0.0020,0.0059,0.0051,0.0056
"Au","EC000020-051",0.1031,"","mg/L",2.1,0.0065,0.0020,0.0064,0.0064,0.0066
"Au","PATRON",0.5128,"","mg/L",3.1,0.0075,0.0019,0.0077,0.0077,0.0073
"Au","BLANCO",0.0080,"","mg/L",">100",0.0001,0.0019,0.0001,-0.0001,0.0003
"Au","BLANCO REACTIVO",0.0000,"","mg/L",16.0,-0.0015,0.0004,-0.0018,-0.0014,-0.0014
"Au","EC000020-052",0.0049,"","mg/L",32.8,0.0003,0.0022,0.0002,0.0002,0.0004
