Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.120
Cabeza puntual retorno,Cu 324.75,1.088
Celda #(F1+F2),Cu 324.75,1.250
Puntual Noroeste,Cu 324.75,1.435
Tubo 3,Cu 324.75,2.755
Comp. Cola Columna,Cu 324.75,1.137
Barren,Cu 324.75,1.206
Celda # 11-A,Cu 324.75,0.301
Celda # 11-B,Cu 324.75,0.101
Celda # 11-C,Cu 324.75,0.843
Celda # 6-F2,Cu 324.75,0.940
Celda #5-9,Cu 324.75,0.363
NE Tubo 1,Cu 324.75,0.065
NE Tubo 2,Cu 324.75,0.200
NE Tubo 4,Cu 324.75,1.875
NE Tubo 5,Cu 324.75,0.261
NE Tubo 6,Cu 324.75,0.245
NE Tubo 7,Cu 324.75,1.020
Barren Patios,Cu 324.75,1.201
Especial 1,Cu 324.75,0.099
Especial 2,Cu 324.75,0.089
Especial 3,Cu 324.75,0.269
Especial 4,Cu 324.75,0.382
Especial 5,Cu 324.75,0.112
