"Analista",""
"Fecha de inicio","03:48 p. m. 23/01/2023"
"Hoja de trabajo","Sa000123_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag (Llama)"

"Ag","PATRON",0.9918,"","mg/L",0.8,0.1304,0.1314,0.1293,0.1303
"Ag","BLANCO",-0.0002,"","mg/L",">100",0.0000,0.0001,-0.0001,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",52.6,-0.0003,-0.0002,-0.0005,-0.0003
"Ag","SA000123-001",6.3770,"","mg/L",0.8,0.0342,0.0342,0.0345,0.0339
"Ag","SA000123-002",9.5531,"","mg/L",0.7,0.0513,0.0512,0.0517,0.0509
"Ag","SA000123-003",26.6102,"","mg/L",0.7,0.1399,0.1409,0.1398,0.1390
"Ag","SA000123-004",3.9177,"","mg/L",0.4,0.0211,0.0210,0.0212,0.0211
"Ag","SA000123-005",3.7601,"","mg/L",1.5,0.0202,0.0203,0.0205,0.0199
"Ag","PATRON",0.9954,"","mg/L",0.1,0.1308,0.1308,0.1309,0.1307
"Ag","SA000123-006",6.3997,"","mg/L",1.5,0.0344,0.0339,0.0347,0.0348
"Ag","SA000123-007",6.1877,"","mg/L",1.0,0.0333,0.0330,0.0333,0.0337
"Ag","SA000123-008",4.6095,"","mg/L",0.3,0.0248,0.0248,0.0248,0.0249
"Ag","SA000123-009",7.6810,"","mg/L",1.5,0.0412,0.0405,0.0417,0.0414
"Ag","SA000123-010",4.4785,"","mg/L",0.4,0.0241,0.0241,0.0241,0.0243
"Ag","PATRON",1.0202,"","mg/L",1.6,0.1340,0.1330,0.1364,0.1325
"Ag","BLANCO",-0.0022,"","mg/L",69.4,-0.0003,-0.0003,-0.0005,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",4.7,-0.0005,-0.0005,-0.0006,-0.0005
"Ag","SA000123-011",0.1704,"","mg/L",66.7,0.0009,0.0016,0.0008,0.0004
"Ag","SA000123-012",4.1098,"","mg/L",0.5,0.0221,0.0220,0.0222,0.0221
"Ag","SA000123-013",8.8373,"","mg/L",2.1,0.0473,0.0484,0.0471,0.0465
"Ag","SA000123-014",8.7136,"","mg/L",1.1,0.0466,0.0470,0.0460,0.0469
"Ag","SA000123-015",5.3513,"","mg/L",0.9,0.0288,0.0286,0.0291,0.0286
"Ag","PATRON",1.0037,"","mg/L",0.7,0.1319,0.1325,0.1308,0.1323
"Ag","SA000123-016",5.4767,"","mg/L",1.9,0.0294,0.0288,0.0296,0.0299
"Ag","SA000123-017",1.5815,"","mg/L",2.5,0.0085,0.0085,0.0083,0.0088
"Ag","SA000123-018",2.0535,"","mg/L",0.7,0.0111,0.0111,0.0111,0.0110
"Ag","SA000123-019",2.7651,"","mg/L",2.1,0.0149,0.0145,0.0151,0.0150
"Ag","SA000123-020",1.8307,"","mg/L",2.3,0.0099,0.0097,0.0101,0.0098
"Ag","PATRON",1.0030,"","mg/L",1.1,0.1318,0.1302,0.1324,0.1327
"Ag","BLANCO",-0.0011,"","mg/L",69.5,-0.0001,-0.0001,-0.0001,-0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",5.7,-0.0006,-0.0006,-0.0007,-0.0006
"Ag","SA000123-021",1.5186,"","mg/L",1.5,0.0082,0.0083,0.0081,0.0082
"Ag","SA000123-022",3.2658,"","mg/L",0.9,0.0176,0.0175,0.0175,0.0178
"Ag","SA000123-023",2.1989,"","mg/L",1.3,0.0118,0.0119,0.0119,0.0116
"Ag","SA000123-024",0.0357,"","mg/L",">100",0.0002,0.0000,0.0000,0.0006
"Ag","SA000123-025",9.0805,"","mg/L",0.5,0.0486,0.0485,0.0489,0.0486
"Ag","PATRON",1.0089,"","mg/L",0.4,0.1325,0.1321,0.1323,0.1331
"Ag","SA000123-026",5.6496,"","mg/L",1.2,0.0305,0.0302,0.0303,0.0309
"Ag","SA000123-027",1.6582,"","mg/L",0.9,0.0089,0.0089,0.0090,0.0088
"Ag","SA000123-028",1.3513,"","mg/L",1.8,0.0073,0.0074,0.0072,0.0072
"Ag","SA000123-029",2.9700,"","mg/L",1.0,0.0160,0.0161,0.0158,0.0160
"Ag","SA000123-030",24.2985,"","mg/L",1.8,0.1280,0.1290,0.1253,0.1297
"Ag","PATRON",1.0098,"","mg/L",0.5,0.1326,0.1332,0.1319,0.1328
"Ag","BLANCO",-0.0016,"","mg/L",10.3,-0.0002,-0.0002,-0.0002,-0.0002
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",18.8,-0.0008,-0.0007,-0.0010,-0.0008
"Ag","SA000123-031",6.4541,"","mg/L",1.1,0.0347,0.0351,0.0344,0.0346
"Ag","SA000123-032",15.5761,"","mg/L",0.5,0.0828,0.0833,0.0825,0.0827
"Ag","PATRON",1.0108,"","mg/L",0.9,0.1328,0.1317,0.1340,0.1326
"Ag","BLANCO",0.0002,"","mg/L",">100",0.0000,0.0000,0.0001,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",10.2,-0.0008,-0.0009,-0.0007,-0.0007
