Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.064
Celda # 11-A,Au 242.80,0.061
Celda # 11-B,Au 242.80,0.086
Celda #5-9,Au 242.80,0.032
Celda # 11-C,Au 242.80,0.082
Celda #(F1+F2),Au 242.80,0.068
NE Tubo 1,Au 242.80,0.011
NE Tubo 2,Au 242.80,0.038
NE Tubo 4,Au 242.80,0.059
NE Tubo 5,Au 242.80,0.076
NE Tubo 6,Au 242.80,0.072
NE Tubo 7,Au 242.80,0.056
Puntual Noroeste,Au 242.80,0.056
Especial 1,Au 242.80,0.14
Especial 2,Au 242.80,0.058
Especial 3,Au 242.80,0.041
Especial 4,Au 242.80,0.068
Barren Patios,Au 242.80,0.005
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.013
Cabeza puntual retorno,Au 242.80,0.062
Columna #1,Au 242.80,0.053
Columna #2,Au 242.80,0.032
Columna #3,Au 242.80,0.02
Columna #4,Au 242.80,0.018
Columna #5,Au 242.80,0.001
Especial 5,Au 242.80,0.015
Tubo 3,Au 242.80,0.068
