Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.097
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.006
Cabeza puntual retorno,Au 242.80,0.097
Celda # 11-A,Au 242.80,0.005
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.002
Celda #5-9,Au 242.80,0.043
Celda #(F1+F2),Au 242.80,0.107
NE Tubo 1,Au 242.80,0.023
NE Tubo 2,Au 242.80,0.177
NE Tubo 4,Au 242.80,0.129
NE Tubo 5,Au 242.80,0.125
NE Tubo 6,Au 242.80,0.02
NE Tubo 7,Au 242.80,0.027
Puntual Noroeste,Au 242.80,0.099
Barren Patios,Au 242.80,0.005
Tubo 3,Au 242.80,0.07
Especial 1,Au 242.80,0.053
Especial 2,Au 242.80,0.047
Especial 3,Au 242.80,0.002
Especial 4,Au 242.80,0.009
Especial 5,Au 242.80,0.049
Especial 6,Au 242.80,0.002
Columna #1,Au 242.80,0.06
Columna #2,Au 242.80,0.037
Columna #3,Au 242.80,0.014
Columna #4,Au 242.80,0.011
Columna #5,Au 242.80,0.005
