Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.134
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.011
Cabeza puntual retorno,Au 242.80,0.129
Celda # 11-A,Au 242.80,0.037
Celda # 11-B,Au 242.80,0.013
Celda # 11-C,Au 242.80,0.007
Celda # 6-F2,Au 242.80,0.02
Celda #5-9,Au 242.80,0.017
Celda #(F1+F2),Au 242.80,0.139
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.1
NE Tubo 4,Au 242.80,0.121
NE Tubo 5,Au 242.80,0.049
NE Tubo 6,Au 242.80,0.054
NE Tubo 7,Au 242.80,0.138
Puntual Noroeste,Au 242.80,0.136
Barren Patios,Au 242.80,0.012
Tubo 3,Au 242.80,0.192
Especial 1,Au 242.80,0.094
Especial 2,Au 242.80,0.045
Especial 3,Au 242.80,0.101
Especial 4,Au 242.80,0.078
Especial 5,Au 242.80,0.035
Especial 6,Au 242.80,0.017
